zcr_sum,zcr_mean,zcr_var,chroma_mean,chroma_var,rms_mean,rms_var,spectral_c_mean,spectral_c_var,spectral_bandwith_mean,spectral_bandwith_var,rolloff_mean,rolloff_var,harmonic_mean,harmonic_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
30558,0.0461744893426051,0.0440424058765547,0.44025162,0.09267544,0.13366963,0.001955305,1597.5180157577397,704726.7790187814,2238.0990950633422,276442.5119560301,3826.665027733469,4554303.288870289,-2.0316547e-05,0.010176725,123.046875,-211.21675,4662.6055,95.75193,857.46326,40.583527,751.49866,68.280975,274.2995,5.304847,162.75044,30.969952,144.86623,-5.2771754,117.15884,22.821358,118.596,-1.6232678,148.08434,17.491806,79.575386,-11.495021,60.38224,8.730979,61.135895,-10.45692,54.242012,5.7192817,55.05292,-7.8945274,47.81393,3.7230732,41.525833,-6.6363826,81.41333,-1.2775115,97.17778,2.7818985,106.33911,6.266782,77.18732,9
78332,0.1183631160149532,0.104353288782184,0.36140597,0.08205194,0.12061557,0.0013690103,2429.067900204574,443292.6411117276,2502.1928427273165,217442.8507013805,5035.572025449536,2737111.052209164,-1.1976662e-06,0.00836704,103.359375,-83.05496,2543.5293,91.50623,711.9713,-13.687614,436.33508,16.134861,85.12732,10.328307,81.79013,5.5332937,79.24219,-9.451849,76.06832,-6.618414,55.60433,-3.0336118,60.31488,4.9335394,38.702,2.640077,35.67999,1.0502369,43.68819,-3.6719635,50.919617,-1.6092173,47.009007,-4.436815,49.870033,-1.8672625,33.44069,2.0092478,52.562553,-1.0250851,47.538292,-3.1809008,45.208015,-2.296022,59.262894,9
36427,0.0550428078828155,0.0520130971831909,0.36540443,0.092093,0.1803724,0.004919634,1529.2908080861932,226835.07102411127,1845.3704398355187,118117.52927376576,3271.448122099768,1361527.2334883937,1.5607383e-06,0.024932494,151.99908088235293,-111.25285,3154.2026,134.15211,745.4454,-24.65805,318.48373,41.54234,203.56879,-3.0750806,131.25163,28.475191,73.57225,-10.59955,146.67412,14.917009,53.902203,-14.410271,118.97467,8.844091,49.57464,-4.547977,71.35294,9.9401455,62.030167,-4.680241,54.027027,3.6218278,34.821846,-5.555472,49.379974,3.3616462,28.226122,-4.9562955,38.25594,-1.4779109,38.036705,0.089315675,31.705431,-5.3481984,37.67895,9
27231,0.0411472452152784,0.0394541494264722,0.37182298,0.08869458,0.20865633,0.0018219758,1345.8413833729005,476337.6454589384,1841.826395247532,166537.42395357235,2939.157323992169,2551452.043820146,6.8680324e-06,0.031458493,103.359375,-127.97042,3183.7078,134.44084,828.5696,1.0205101,451.04453,54.43924,154.66487,-0.45447052,161.37946,35.814583,102.64516,-10.856742,133.12305,16.386305,43.617428,-10.0327215,113.01953,6.592466,87.644455,-6.6975994,66.396484,11.04186,67.328285,-8.380609,65.61362,2.1077473,52.527565,-6.3462076,39.32939,0.9917485,37.74223,-5.323316,46.32642,-0.8430055,43.06578,-4.661474,27.124546,-4.788684,27.636402,9
32293,0.0487961510681571,0.0464150867090907,0.3626352,0.09153154,0.083802395,0.0012068073,1398.649504763717,240406.20724054103,1818.1651247368884,109151.26387489072,3015.5976970345127,1332917.967695876,2.8930904e-07,0.006074637,112.34714673913044,-225.03333,10766.062,123.657265,493.22583,-9.745123,604.33435,56.613846,189.84511,10.42182,156.24466,20.64321,211.07886,-10.258778,106.95553,15.571303,103.1644,-8.240351,69.725464,12.808757,92.62054,-9.006475,63.90717,7.6886315,75.4123,-10.083798,56.674496,-0.25227857,42.604523,-5.282494,46.753723,-2.8108969,46.314507,-4.421513,43.6206,1.5583626,34.33572,-5.0460777,47.172318,-3.587599,41.29636,9
55392,0.0836997615572217,0.0766941114724859,0.38081726,0.100258,0.053596962,0.0011297062,1937.0023679878925,918601.7953854224,2008.2836649605592,183812.97907516177,3985.824209686775,2689572.40212995,-6.032818e-06,0.0018540743,117.45383522727272,-256.37222,12504.605,103.12504,1342.4264,-8.427773,652.6007,48.58596,361.14062,-4.1882463,430.41168,17.339882,210.1495,-6.681784,281.92667,17.037977,189.00304,-4.6122556,190.97543,5.318705,110.15308,-10.017794,132.7214,8.225862,99.17137,-6.207776,88.99085,3.4253092,88.99825,-3.6573415,80.95432,1.7009529,61.840923,-5.408959,60.2907,-3.2483923,43.171024,-3.8748896,74.63042,-1.037097,56.56753,9
60185,0.0909421965143231,0.0826717134074733,0.45448428,0.07846687,0.16095097,0.0025117528,2025.0641304683293,218833.2688340547,2215.1627774497874,71460.43801736353,4570.99275168576,1008339.166451667,-0.0014524795,0.010409006,112.34714673913044,-79.81995,3290.91,109.9367,360.19012,-17.13555,252.81342,47.214092,222.81366,-11.933717,129.27356,33.32855,87.94218,-11.712043,90.25949,23.636423,61.814735,-13.6773205,90.43754,18.445545,67.98678,-6.9493895,63.916546,13.0382805,42.793324,-11.589943,42.331688,9.098724,42.857716,-5.9574623,28.274363,4.9145265,40.22916,-8.714125,50.218163,3.7107124,40.904648,-5.1020746,65.0396,2.6278586,57.362915,9
93138,0.1407356367691457,0.1209291173123287,0.41892445,0.0767066,0.16600236,0.0012083016,2312.066157635012,158624.82132973906,2060.944513234017,69999.23801446357,4528.392648364994,812959.2884436091,-4.333884e-05,0.01421909,123.046875,-41.4065,1034.918,105.41008,245.18457,-43.935265,210.75938,54.118137,117.89298,-18.419096,84.451454,23.529264,62.116642,-17.622053,62.202732,20.66435,43.5014,-18.46505,54.672993,17.480465,37.986702,-15.180029,38.345615,11.313598,33.415684,-14.159313,40.367256,2.833992,43.952553,-9.473337,38.796463,3.3448858,35.59401,-8.205555,35.74229,3.700595,35.037518,-3.6805446,41.600925,-0.15843725,43.968918,9
88327,0.1335253212396069,0.1156963098274667,0.40252107,0.088679746,0.07916759,0.0002482251,2669.3593348436702,459574.82935993536,2440.4637807361887,84924.46982961944,5445.8670695868805,1368321.264624772,0.0006351527,0.004010371,151.99908088235293,-123.34534,2638.291,74.88168,637.5639,-17.058035,273.49777,31.609985,200.48419,2.5446815,108.10187,17.32831,89.284744,-3.8152325,101.97509,9.7234535,61.39626,-7.237524,65.99235,11.2586565,46.9783,0.38198876,44.053905,3.4685218,48.98466,1.663686,70.568634,-3.1594355,49.43048,-1.082017,44.152332,0.31572536,43.70128,-5.9876003,50.225594,-0.31926423,72.70313,-2.3376033,65.23295,-4.321616,50.4502,9
36015,0.0544202576632607,0.051458693219125,0.34330356,0.08884028,0.1233552,0.00094543863,1537.46844932239,491539.223021113,2037.1769456902248,173045.4651957943,3416.651523528132,2377117.450731083,-9.2476193e-07,0.010690525,117.45383522727272,-169.68312,2896.3472,119.105644,617.5293,7.161805,400.07285,53.429665,216.10742,4.125313,139.71024,23.133099,126.45973,-5.721344,91.2242,24.986755,71.53943,-9.328977,68.606094,13.474868,60.21199,-14.278746,55.122334,5.959376,52.212833,-13.598075,47.234455,0.7534178,63.775124,-10.45835,51.210888,0.08402667,56.023922,-4.370689,71.07629,1.1720741,96.77215,0.48747548,79.97407,-5.8290653,75.67757,9
58683,0.0886726080925484,0.0808097766666137,0.34060147,0.096997194,0.11331169,0.005564623,2186.669240863217,1757258.354207185,2448.8386996938234,526187.7769127705,4462.893740483613,7096376.796014876,0.0019247616,0.011482785,129.19921875,-181.23041,9539.946,103.43169,1941.7494,9.386158,766.8268,19.07884,317.76508,13.772365,201.50269,-0.5212174,275.69083,4.3893824,162.38377,-7.6141825,96.55759,-8.117306,111.139015,-0.13711447,91.18098,-5.1818705,89.11476,-6.3062778,81.6461,-5.451936,57.098064,-5.9776015,65.71564,-1.1736681,55.671482,-2.6703749,52.197422,-5.186531,47.45318,-5.2856364,69.4191,-5.795397,64.57334,-3.7094035,56.41395,9
72309,0.1092620966645209,0.0973238908969938,0.36006948,0.08396277,0.11665953,0.000789222,2148.4009184905804,253628.7119557405,2107.1090412730905,72172.17076673827,4479.280957710992,978693.8271027372,-1.7453483e-06,0.0074850684,123.046875,-91.39275,1777.9014,112.11608,397.70093,-27.345358,247.86543,47.97841,92.269684,-19.601683,83.50456,27.71872,61.41548,-18.550968,73.17318,17.433367,39.768127,-13.161516,70.4088,14.419549,51.300003,-15.218308,46.185482,11.526151,43.10071,-12.587086,35.96272,0.90485495,41.93811,-10.441168,39.906094,-0.61186296,36.866947,-13.481617,50.88189,3.3057272,47.737335,-3.7086513,56.824356,1.0857345,54.19875,9
100049,0.1511784633889095,0.1283235355962776,0.41659114,0.07374329,0.1068667,0.00021669529,2471.4537520158965,108657.0154519284,2102.1934648392053,25988.30886112416,4687.268717825551,458196.73856206826,-4.041951e-07,0.0059936983,129.19921875,-70.11194,566.8039,94.16672,200.07758,-50.33251,88.21024,46.95689,61.875168,-16.10815,50.261684,19.98747,36.163544,-23.955923,38.017265,16.344193,36.634796,-22.179575,30.416029,14.427519,34.87974,-20.087427,29.928564,12.139044,25.6943,-14.773107,28.172438,4.9046216,28.626356,-13.62448,26.455101,0.82260984,26.049313,-15.060139,21.80632,-1.6115502,23.83911,-16.089869,21.049044,-2.1866071,23.574179,9
95392,0.14414153044603,0.1233647496467062,0.4202275,0.08820721,0.13980499,0.0033981963,2739.5011653116667,408642.9568046151,2541.944054377775,168155.651801898,5326.736570566271,1986257.1240366525,1.8719994e-06,0.008889056,89.10290948275862,-62.13462,4700.2583,75.87379,527.25195,-26.72933,425.70148,18.281229,205.15181,2.45904,81.21573,5.8335547,73.082794,11.579477,113.16734,0.010207033,71.406334,8.693243,81.697914,5.5156765,58.24729,-0.24614885,38.887535,2.3988752,53.281456,-1.7415359,51.363026,-3.1665978,56.977367,2.002597,51.65857,-1.4131924,39.987522,-5.528636,52.81407,-2.527791,55.65326,0.6214494,45.64651,-1.4029925,54.191658,9
97179,0.1468417664711375,0.1252792620907734,0.38928163,0.073403224,0.10190492,0.00037229186,2628.9166255228897,93869.63112369824,2210.513419414493,37252.5011098334,5085.982702834976,461576.1622150322,-6.5553076e-07,0.0076352134,112.34714673913044,-90.24029,615.1335,80.06857,135.39134,-46.36335,215.38481,56.045547,49.60376,-8.0926485,36.045444,27.477394,27.30978,-17.326693,31.37438,22.967056,22.371315,-17.591234,45.976154,18.405153,36.648746,-17.44015,38.165886,7.6492333,36.20978,-19.298676,27.288317,1.1883795,24.305473,-14.477152,31.768661,4.5136366,26.193748,-12.766622,24.66195,2.9947731,31.54899,-6.4113603,31.566896,2.257085,38.418896,9
79954,0.1208140297433944,0.1062179999605566,0.25567335,0.09060569,0.15463758,0.0014856848,2495.684156021748,273562.17971294874,2249.689678906831,37773.71334830955,5213.03359737529,530482.2492918686,-0.010913615,0.017524138,123.046875,-89.01616,2194.838,86.21833,735.64935,-24.412226,264.20645,47.093178,231.40753,-33.65718,156.60121,29.464834,64.91188,-19.750496,85.782715,21.635778,91.176315,-16.74669,81.44832,6.53877,101.885925,-13.391208,87.8943,7.4855866,137.7818,-12.85139,111.63943,8.587704,114.44189,-7.8912563,95.04516,11.497619,130.29507,0.67780876,199.19116,9.797574,172.2165,-2.1274855,180.2818,0.5861889,148.71141,9
50935,0.0769650374587862,0.0710414204677539,0.43678045,0.086584084,0.14856811,0.0065527745,1875.1802162587355,469233.6657319977,1983.770690590682,168373.7731614652,3929.4931504676624,2040711.4239224836,8.061669e-06,0.010543614,107.666015625,-120.445526,8091.653,117.5898,855.7237,-27.635336,548.95874,42.838066,194.111,-6.757944,296.3208,21.64214,155.98851,-12.10304,113.92697,17.952229,59.67419,-10.473286,118.4677,12.275668,61.06342,-6.5690436,92.33621,13.523022,44.695625,-2.420074,65.171936,6.712717,47.136436,-3.1554117,73.767815,5.4701724,32.84723,-2.2356622,45.983543,1.0611793,48.13715,-1.6544237,32.438797,-0.035615195,31.247316,9
94663,0.1430399792080315,0.1225795435561974,0.46147576,0.07914815,0.18441163,0.001024213,2459.5208917950536,129305.17551242844,2221.3730531524147,43569.25778439527,5024.347447795823,642143.1865482471,-3.0002226e-05,0.014262029,143.5546875,-15.672692,337.82086,100.08496,184.99974,-37.597607,172.26141,45.951027,126.49342,-20.771992,87.01906,25.640266,53.66208,-18.628998,50.347534,26.507004,34.70579,-20.164482,50.725624,21.119764,44.458042,-13.650189,35.531548,10.966076,45.249016,-15.529786,38.235806,3.6817815,38.10131,-7.7056265,37.2809,3.9328868,26.625229,-8.118255,43.055664,6.9473057,47.99208,-2.0590785,33.513767,3.8998313,35.924873,9
80748,0.1220137988558373,0.1071264317446046,0.43198025,0.075220674,0.08159775,0.0003222887,2077.5658220829505,231716.2908213212,1927.2280126977869,74753.37365424779,4031.530223589762,804488.853660842,2.1090857e-06,0.0038272338,129.19921875,-124.989655,1683.0378,115.18234,475.29163,-47.985886,290.23425,52.820343,113.74826,-13.493603,76.998184,21.751259,80.87142,-12.41766,59.96461,20.127153,41.682285,-18.373243,44.595215,10.123632,81.84975,-16.045313,43.331944,10.477311,42.927063,-17.95571,44.22891,1.2151546,37.244923,-11.5279045,39.42979,1.8380665,33.591026,-12.851801,36.294918,3.4456987,35.95489,-12.589927,42.507107,-2.104325,29.860994,9
60402,0.0912700931105449,0.0829398632141374,0.39435107,0.084967256,0.15379857,0.0019675067,2140.2830872814766,202250.1323005297,2245.9024881989494,57956.72345394689,4831.456245015226,647977.8860320285,-0.0009786765,0.014222431,112.34714673913044,-83.36812,2062.8435,103.90498,295.40887,-13.954146,181.91368,56.912594,93.8726,-14.43371,64.267105,32.197018,51.31515,-14.136274,71.1158,19.167463,42.703144,-9.342845,82.17836,13.166685,51.026115,-11.730691,45.90628,8.401819,43.74195,-9.400614,41.63155,10.225259,33.064934,-4.21358,36.488613,5.6282663,37.233288,-6.378408,38.0754,1.8044477,34.564213,-5.576438,34.16034,-0.44022378,33.557858,9
124291,0.1878091974239718,0.1525369027869353,0.409179,0.07496382,0.19013606,0.0018895561,3361.7679740670487,304146.65089802333,2933.052172476056,55090.833558677245,6920.343484900667,1019780.5274290435,0.0007582526,0.01717522,117.45383522727272,4.0827875,1102.141,52.608704,241.68637,-11.054908,121.98788,19.704363,108.11997,11.284098,86.076965,7.05907,61.67451,5.062799,63.56528,4.561673,46.354664,0.025624027,46.400753,5.1544223,41.203453,3.4035952,43.032578,1.1689494,31.621895,0.5820398,32.74842,1.2743222,26.069843,0.714491,25.660059,-0.8116799,32.27577,-3.0142307,30.055552,-1.716999,34.139248,-1.6961086,29.692446,-1.2938507,42.001865,9
57340,0.0866432757021067,0.0791362184777154,0.33951104,0.08291649,0.05117929,0.00018354466,2424.5196987393947,1144723.134092033,2927.3422261634014,328270.7164645055,5644.705207275957,6155435.373903751,-0.001257978,0.0018850904,117.45383522727272,-219.1163,2118.145,94.37081,1076.8016,42.78751,427.05347,16.115028,290.09705,9.503607,132.86673,12.890873,94.687515,7.7313557,60.36445,2.3898096,50.960484,-1.0204222,61.900288,-1.953544,51.34781,-1.9855669,46.4556,3.1467826,52.362965,-0.8825265,34.742004,-6.855735,52.54906,-5.073762,52.66254,-4.0232706,53.837994,-5.60394,44.896378,-4.995075,103.91506,-2.5028176,98.27908,-4.27858,64.76819,9
87744,0.1325850642344898,0.115006264976426,0.34662274,0.08651616,0.06544933,0.00063629454,2632.2720334613155,958880.8953277963,2550.1439971478885,201000.70028989625,5309.982972465922,3290821.691471998,0.001910592,0.0034399524,107.666015625,-156.28606,2346.6936,75.62815,993.72516,-16.517864,274.5362,16.340904,229.21146,5.8017077,125.86869,6.009819,95.58671,-4.145812,76.22608,-3.7635734,96.87169,-6.1687303,86.82412,-8.928001,91.87106,-4.1010733,70.06304,-2.2070172,91.65578,-4.6508574,85.2744,-5.4203176,82.14749,-4.6888046,53.791286,-7.0807443,66.47136,-3.8854387,38.87725,1.3862368,56.44968,-2.0016851,80.30966,-4.7174654,48.17477,9
70502,0.106531639754969,0.0951826494860865,0.3742859,0.08474812,0.10706775,0.0016517637,2181.338268112923,155618.13069246916,2181.0562713354598,75702.09980933051,4689.725135042054,980975.7662377702,-0.0010819669,0.0064162975,151.99908088235293,-118.8025,3026.8667,104.436676,304.15637,-29.188753,412.8082,42.102615,123.746704,-13.299716,155.29797,29.062935,122.926575,-20.866318,81.44788,21.608942,48.89317,-24.331244,66.478455,10.728826,60.726643,-15.099053,55.061256,5.9375844,46.871914,-11.788948,43.50864,-0.90746856,41.616505,-11.01456,60.82108,-0.19940785,43.305603,-6.906149,40.473186,-1.2978159,47.76032,-6.3202825,33.13725,-2.6999989,33.244213,9
71911,0.1086607010640773,0.0968535531083405,0.31963512,0.09188179,0.060456336,0.00079167035,2946.632607096184,1008866.1529772097,3203.143085016328,207827.64581700225,6983.236092481148,3244568.981510439,-0.0012631174,0.0023232866,123.046875,-212.2839,4089.5005,65.78227,798.83435,45.207645,731.97876,19.728804,315.91467,11.81109,230.31354,8.058759,133.3038,4.425894,121.355644,4.215401,56.282013,-2.3198674,63.588566,-2.2011733,69.84462,-1.6351123,59.05926,-4.6608105,35.548466,-3.7225633,46.08182,-6.775609,55.56714,-2.9975386,42.79228,-6.5122967,51.381012,-10.916958,73.29629,-3.3977473,87.57095,-1.2068572,109.74338,-3.110246,115.79924,9
93101,0.140761829309594,0.1209479367190107,0.41147804,0.08462332,0.21929601,0.004281777,2794.9630917428512,337551.76758128434,2633.962322159196,95459.17185130616,5862.422884064193,1569694.1733657727,-0.00017772756,0.028942104,135.99917763157896,-15.92807,1142.6135,67.15309,446.87433,-20.1219,410.77057,15.576831,229.11185,4.8012633,226.8246,10.825859,188.82095,5.9594,112.03914,11.79642,96.057335,-0.39681524,99.74888,5.6550355,89.651146,0.11372394,83.49225,1.0979241,93.88436,-1.741559,74.604225,5.704884,77.67993,-0.5941916,64.62638,1.7240589,69.58922,-1.5776424,55.31495,1.5810982,47.1921,0.4128151,72.59255,2.9387238,49.908955,9
76144,0.1150569512567354,0.1018188492242406,0.39021087,0.085134424,0.096469395,0.00049786555,2944.617225650979,723938.0408363608,2831.300610104305,108819.10704545375,6333.584516839473,1186604.3592237197,-7.978888e-06,0.0056060096,117.45383522727272,-131.42769,2446.11,67.74452,837.3521,32.89004,808.24365,34.585876,345.97614,-3.2927597,127.6195,21.882212,188.8335,-5.809261,107.42544,10.232336,68.281586,-7.0489717,70.05696,2.2989485,79.06558,-4.368305,50.851627,-3.317443,46.40254,-6.280927,45.706448,-0.22606145,38.359303,-1.96103,41.914715,-1.9077443,34.960606,-0.8853152,30.652908,0.9489017,28.93585,-1.5479157,33.414913,-1.1732565,34.76184,9
90450,0.1351088937352493,0.1168544805688864,0.42131665,0.07875683,0.19099241,0.0007785821,2788.369335803652,281769.06787224783,2648.3386460056126,82063.716580868,5832.197276824111,1242505.7921792937,0.00016742051,0.023535639,135.99917763157896,-28.048374,665.76434,65.66149,337.99814,-7.321227,253.27672,33.75632,173.30719,11.126422,93.249405,14.604361,75.4717,2.0925806,78.151665,10.009483,37.76835,-0.2251158,47.724094,10.134864,52.337765,-2.8547633,73.325775,3.0963168,36.726067,-1.6673212,39.646713,-0.111288205,35.388645,-1.6675023,44.26725,1.8607966,31.972698,-3.9520955,33.249073,-1.6541673,38.05971,-6.4595466,37.648663,-3.9630878,65.14303,9
121755,0.1839771892764213,0.1501295831023692,0.3826934,0.08606619,0.09327006,0.0010317386,2975.773811562643,296288.40177400195,2423.2053157565456,51001.52708185933,5926.535366969983,675951.6442163006,-1.8149752e-06,0.0043944824,99.38401442307692,-95.44647,2345.519,78.33685,297.0376,-26.221182,290.216,44.241337,115.31616,-22.469748,128.21143,29.748888,85.38425,-21.57327,91.62349,23.954361,65.18431,-16.577047,48.267006,20.47198,47.246857,-19.630772,70.17506,13.887503,55.31015,-12.625713,63.54434,6.2481356,62.104923,-7.666581,49.150715,7.4061193,53.477234,-9.4155445,65.69382,9.65207,91.36403,-3.7834237,62.4168,1.066947,78.261116,9
50575,0.076421061538787,0.0705808828920719,0.3583181,0.08581701,0.054431498,0.00033657285,1609.7851808042765,422325.2105010405,1797.061552954301,120233.3320586778,3246.925584124855,1753429.869007857,-6.3544786e-07,0.0026638731,123.046875,-235.20059,7713.9443,123.87175,799.3343,-22.546131,518.84174,52.951675,227.68184,-1.4538212,182.415,24.660511,126.350266,-7.088473,118.52415,14.8901,93.55122,-12.783066,79.31468,16.718231,76.0701,-2.9434724,79.11753,10.081299,45.597042,-15.028531,43.000504,3.1190755,67.36639,-7.1235514,58.072083,1.7955871,59.10209,-7.077187,73.670845,0.023404647,76.48678,-2.0338798,72.16987,1.1501082,49.73514,9
57872,0.0874471512283278,0.0798001469703777,0.34448424,0.088035464,0.18003526,0.0035813996,1676.146047974431,209843.5694371737,1653.5278081221988,80587.52825789028,3255.327363689095,731885.8244540886,1.8552488e-05,0.02368593,112.34714673913044,-98.38649,2694.7002,136.57487,671.14886,-46.71402,339.4148,46.476673,255.2408,-17.152012,213.64883,10.547506,147.66106,-14.580566,116.87941,16.55133,113.080025,-12.312679,99.419655,3.701862,85.881294,-12.647758,87.86799,2.951305,78.73793,-12.505246,64.52926,0.10987192,62.32761,-0.7819079,72.17648,-5.6888523,63.223946,-8.629558,65.66598,-1.8903698,52.95457,-2.1854918,41.101074,-3.397589,44.949505,9
95945,0.1449771379009178,0.123958767386976,0.416132,0.0877849,0.1428521,0.003147719,3010.0558253003737,435101.5425385524,2778.0746205462265,135531.8871281167,6131.283987093968,1788475.819904585,7.3469903e-07,0.011479137,112.34714673913044,-65.91231,2672.3743,61.28031,454.24246,-1.9368678,342.85397,35.309376,267.8158,9.313,96.96968,7.5558777,120.41502,3.409661,109.58959,2.977946,62.864536,4.6069074,62.12531,2.90994,46.690037,1.7725732,53.953293,-0.39182526,44.771492,-5.758149,39.341736,-3.492569,43.46411,-3.685261,56.005222,-5.7201214,42.2549,-3.9549906,48.748104,-3.0947237,49.51011,-2.7348802,58.169495,-0.91384846,63.15318,9
73898,0.1116631459336288,0.0991944877738339,0.40852216,0.09061156,0.12687102,0.0017825323,2301.7700382014727,411367.80164605816,2355.0290596294867,76175.64703797208,5092.044640915024,1215685.1812809866,-0.0013457001,0.0071784128,117.45383522727272,-113.657845,3622.0054,94.94122,629.13635,-4.1284766,401.54092,51.786396,160.62334,-13.776981,151.22032,34.347267,134.20413,-17.60313,114.480194,22.537716,91.212494,-12.411017,84.27876,17.204842,80.89607,-9.231343,80.952126,9.977349,71.84985,-13.473844,46.040607,7.5857787,54.52197,-7.2646394,42.555927,3.645773,60.444176,-8.463105,52.82699,0.3954054,57.310047,-9.240809,68.6082,-0.28658125,78.6476,9
107163,0.1619280319857841,0.1357073444429949,0.40824467,0.089073166,0.08952018,0.0014766175,2590.7815234504424,305869.91340047936,2078.721989646061,77103.63089531523,4889.452671838747,948280.20833464,-0.0017650266,0.0040007047,92.28515625,-117.97405,4444.806,84.0584,716.95807,-50.26788,331.00183,46.049637,230.4593,-17.698416,86.90336,20.855793,88.586914,-21.641117,110.059,16.67161,66.8942,-12.952742,83.9218,12.837912,67.588104,-13.080166,68.21537,11.31062,51.9568,-12.596916,68.82454,4.381586,45.497437,-12.073299,52.291256,0.66986907,49.067665,-6.7976227,68.30372,4.458886,89.48444,0.24022475,94.9397,0.44193247,106.11543,9
96933,0.1464700495924713,0.1250165741648504,0.45177332,0.073094755,0.11334493,0.0009830364,2626.819513809363,407054.3745480783,2442.645410773215,148733.59564312772,5047.29621338457,1849781.5459419484,-0.0026147286,0.0052860742,129.19921875,-71.13559,1828.0012,79.458374,489.19827,-20.803537,355.93732,30.648138,232.47679,5.5313945,87.60169,3.7041204,74.35818,4.7037277,72.91216,7.2695193,47.696003,-5.486207,68.53649,2.504747,53.543148,0.8459366,42.681126,-0.57976186,40.079266,-1.8930234,35.110775,-4.7903395,28.540356,-3.0437052,35.782154,-3.866341,34.680637,-6.895356,32.33062,-3.7750762,40.622902,-4.7960124,35.086567,-4.795755,31.447502,9
37027,0.0559494344161476,0.0528190952046608,0.32963905,0.09369634,0.053076725,0.0003653333,1711.1692943047158,1534117.1083564877,2309.1872563179804,690442.033788489,3491.7013146207946,8308336.347161512,-0.001680639,0.0026171913,123.046875,-302.8243,7840.9434,116.2184,2550.7192,44.6891,716.5582,25.962639,531.14355,18.715103,294.01685,7.566854,180.13333,7.3339343,148.60832,4.0336523,95.54461,-4.1819897,144.84308,0.87966716,134.49562,0.95483494,178.00981,2.8209012,96.25039,1.4063513,127.16215,-3.4743688,105.81403,-0.8914467,111.011024,0.59212136,63.619,-0.8123585,97.731834,-2.380754,86.85463,0.36877877,75.31689,-1.8517039,125.85586,9
47534,0.0718259760590153,0.0666670052221851,0.39827147,0.08778343,0.15342064,0.0026921474,1857.9725986066064,379959.17134177167,2182.3502320405573,106105.55553698823,4191.671972429669,1648787.6290652694,7.6175354e-07,0.011402281,161.4990234375,-108.94804,2676.7957,114.95368,459.32266,-5.2112894,334.68295,46.19136,170.23799,-9.136669,125.25786,20.517895,140.06793,-17.024096,107.52481,24.221981,85.436325,-8.050692,77.78536,13.43937,63.898067,-18.37755,53.233856,8.584026,56.306385,-11.401218,47.909935,1.8885924,50.249237,-10.55389,45.45109,-0.25589058,31.901972,-11.79859,45.530426,-6.499074,39.328686,-4.3038983,48.18647,-2.7363358,33.10914,9
79445,0.1200449082342843,0.1056341282413066,0.39295337,0.084606245,0.10020051,0.0015440265,2414.161864863233,478627.1593529488,2339.2593423879807,106984.62743221143,5213.041924213312,1489285.5088924265,-0.001092144,0.0045192675,103.359375,-123.67157,2574.7747,94.753395,738.39777,-9.5527525,390.94666,53.26699,217.41386,-13.762559,127.90853,17.746737,148.85995,-19.215258,126.71633,25.295883,86.16048,-18.705511,97.75707,15.396704,71.94733,-12.512173,67.8718,9.378815,54.848686,-11.60687,49.609577,0.6654832,72.82821,-6.9870534,55.078186,3.3640049,43.20413,-7.142924,46.848785,0.5123948,35.518116,-8.73698,43.580803,-1.4573005,37.46359,9
72903,0.1101596569325197,0.0980245069170292,0.45848677,0.07466455,0.1692631,0.0021605878,2223.9691765083976,292542.22046940326,2287.771865200681,52746.56145371426,4917.48080862094,927123.5042518869,-0.0015788542,0.0136269145,95.703125,-61.69562,1825.4064,103.5662,352.39572,-16.91641,179.09325,49.247673,119.008965,-14.815669,65.16943,31.691504,69.835434,-17.215197,66.9966,24.615047,43.469296,-14.486075,55.052658,18.019432,68.19767,-11.67271,38.489376,11.470352,46.565544,-9.824016,39.986763,8.85506,31.294422,-8.564864,30.433657,4.4088693,30.809406,-8.275844,30.012562,1.5914819,49.31584,-7.034197,32.45559,-0.8262322,37.853497,9
84970,0.128393427562051,0.1119085553209193,0.4358935,0.07695942,0.11220418,0.0014599024,2321.1497601816604,163419.97780100393,2118.769457209884,63337.00399434225,4701.357727758846,778530.1815056916,-0.00018468121,0.0063791475,123.046875,-84.1865,2007.7543,102.343544,285.00836,-41.35082,250.36818,47.032593,197.4144,-16.94698,63.791286,26.23382,75.668625,-18.950123,70.07895,18.797081,72.515625,-21.695305,70.56399,11.054098,80.267235,-19.2392,50.573593,5.2341566,54.867035,-16.756317,27.454802,1.0997113,40.570305,-9.67043,39.871044,1.0988563,35.23382,-7.537694,38.1435,3.2461505,37.50602,-4.7154517,27.68308,-0.32176462,21.855265,9
