track_id,duration,end_of_fade_in,loudness,start_of_fade_out,tempo,genre
TRBBMQN128EF35F995,181.52444,0.304,-5.622,176.135,145.999,5
TRBBQFV128F4252EFF,236.19873,0.0,-15.967,215.342,241.818,5
TRAAZIE128F427961E,167.20934,0.0,-7.928,156.34,196.034,5
TRAXTSU128F4241835,286.27546,0.0,-10.439,286.275,142.98,5
TRAQRRD128F425F8E7,152.76363,4.307,-9.774,150.013,126.968,5
TRANTJK128F92E5935,333.322,0.0,-7.209,320.406,122.811,5
TRANJMO128F425C44D,327.65342,1.501,-14.457,316.848,120.704,5
TRBGBBC128F4281E56,147.1473,0.27,-6.024,139.175,140.252,5
TRALMBM128F92EAA15,368.92689,2.072,-7.562,359.625,131.991,5
TRBHSWH12903D07A35,236.2771,0.0,-13.971,229.32,140.042,5
TRBBKXZ128F4215C88,273.13587,0.206,-7.387,258.485,109.965,5
TRBGNCL128F428F56F,294.19057,0.287,-6.805,284.549,124.517,5
TRAFHRS128F14599C0,280.00608,0.148,-9.429,265.346,99.059,5
TRAXCVG12903CF523C,221.17832,0.125,-6.147,212.219,106.519,5
TRABKUJ128F4292445,266.73587,2.566,-7.834,252.54,117.984,5
TRAYFXH128F92E20F8,210.6771,2.125,-4.757,199.471,105.01,5
TRAORYY128F14A39A7,174.15791,0.328,-6.755,168.647,115.756,5
TRBFMGE12903CDECE5,238.10567,0.148,-10.987,228.026,108.241,5
TRBIGRZ128E0792329,199.3922,3.274,-7.335,186.839,158.244,5
TRBHWYD128F146A6FA,319.84281,0.264,-7.82,306.318,109.509,5
TRAVXBL128F42BB389,188.99546,0.0,-10.44,180.227,111.459,5
TRBGAUU128F93382E0,167.65342,0.313,-8.131,164.78,88.24,5
TRAYJOF128F92F9EEA,214.5171,0.148,-4.256,202.06,142.137,5
TRASDMK128F4243937,261.74649,0.444,-6.966,249.289,158.029,5
TRARWFL128F42B4686,239.12444,0.177,-5.254,231.195,50.499,5
TRADZYD128E078BE45,421.95546,0.0,-5.721,414.766,122.484,5
TRAKEMT128F92C2CAC,191.73832,0.0,-5.53,180.222,112.192,5
TRAWCJY128F146A1D5,247.11791,0.628,-6.895,236.071,119.897,5
TRAIOBB128F146A944,264.93342,2.479,-8.648,252.053,128.549,5
TRAGWKV128F92C316A,224.93995,0.194,-4.772,213.844,118.055,5
TRAZBRT128F9305CE3,250.06975,0.247,-6.748,242.289,129.07,5
TRAJPCX12903CE8ACB,213.89016,0.938,-7.345,208.434,120.188,5
TRARTHV128F429B77A,203.04934,0.096,-7.222,200.539,152.792,5
TRABQEB128F4274D24,321.33179,0.265,-9.846,300.304,132.858,5
TRBACWG128F9349A04,114.65098,0.38,-12.382,110.074,130.14,5
TRAVGFT128F424278B,205.40036,0.206,-4.129,201.822,104.036,5
TRAJHHJ128F4279625,167.13098,4.673,-11.053,153.617,91.256,5
TRAYUNU128F4281E53,266.44853,0.241,-7.176,258.543,79.993,5
TRBCHAG128F428CEAC,276.6624,0.409,-12.086,266.269,118.427,5
TRBHVLH128F92F2369,183.35302,0.143,-8.688,175.595,210.253,5
TRBHUUZ128F425C46F,434.49424,6.728,-10.787,434.494,150.407,5
TRBDSGK128F92F2C59,258.76853,0.461,-4.964,240.982,95.103,5
TRASPZQ128F933BBDA,221.3873,0.382,-7.467,216.944,182.376,5
TRBBHHP128EF365DA0,166.3473,0.328,-6.832,154.564,93.301,5
TRBAMLU128F146F6B2,192.28689,0.148,-5.679,188.378,135.058,5
TRBESBZ12903CA0A95,197.69424,2.258,-10.321,183.385,151.752,5
TRBDHKL128F426BE45,213.26322,0.229,-6.146,205.7,94.987,5
TRBAFJQ128F4259FB5,385.01832,2.705,-9.027,375.275,125.03,5
TRAVVZW12903CCEEE7,285.09995,0.366,-4.104,263.663,116.512,5
TRAAQCK128F92E8C33,264.69832,0.0,-5.871,251.141,156.097,5
TRAYZZB128F425B73A,278.04689,0.339,-3.676,271.865,84.655,5
TRABCUQ128E0783E2B,290.55955,0.119,-4.169,290.56,113.995,5
TRAKCHU128F4234E44,194.21995,0.0,-4.556,185.406,180.04,5
TRASOWA128F427A1B6,411.97669,0.242,-7.202,401.519,102.129,5
TRADDXS12903CEDB38,283.8722,0.0,-4.465,283.872,128.092,5
TRAAOXM12903CFB3B0,329.35138,0.0,-7.672,316.883,111.079,5
TRAWOPG128F92EF9A1,142.21016,0.235,-8.813,134.014,89.342,5
TRABXLH128F935F8E7,141.19138,0.0,-9.56,133.625,91.704,5
TRAREDZ12903CFB6E3,247.24853,0.0,-5.603,242.985,169.994,5
TRAQXKZ128F429D175,148.61016,0.177,-12.345,139.952,110.771,5
TRAHRJN128F42ACA90,224.9922,0.0,-14.658,221.658,100.312,5
TRARXRL128F4278709,204.14649,0.322,-11.938,191.698,80.63,5
TRAHHMV12903CD0B0D,228.38812,0.0,-5.98,225.303,122.988,5
TRAETPQ128F92E562A,168.46322,0.276,-11.106,164.653,105.459,5
TRBCJUF128F93190C2,277.83791,6.327,-6.399,268.98,116.957,5
TRANGYF128E0786C33,248.55465,2.485,-13.603,243.061,111.958,5
TRABJQN128F9361E4C,122.69669,0.067,-7.458,115.386,103.29,5
TRARXJJ128F1452983,288.49587,2.456,-8.534,281.681,132.794,5
TRAVNUK128F92F274F,203.31057,0.63,-6.452,199.053,100.009,5
TRAELRO128F92DD2F1,209.60608,0.082,-13.551,197.364,117.316,5
TRBIBTE128E078E882,147.64363,3.413,-12.793,147.644,144.424,5
TRAORCM12903CDEC46,132.07465,0.221,-8.118,127.013,177.809,5
TRAYICR128F4282520,211.53914,0.062,-4.618,198.664,102.034,5
TRAQMZG128F427C15C,435.3824,1.04,-11.231,413.222,128.607,5
TRADHRX12903CD3866,183.37914,0.0,-10.621,176.588,38.644,5
TRALQXV12903C9FE7B,575.79057,0.194,-6.319,561.354,127.968,5
TRAGKMU128F9305831,182.85669,0.142,-20.142,172.826,122.709,5
TRBAUVN128F932FEF8,211.01669,0.282,-5.205,207.865,95.066,5
TRAKFHT128F92E830D,249.41669,2.142,-9.985,242.898,127.605,5
TRAUKYS128F14636CB,246.38649,0.531,-6.574,225.715,84.084,5
TRBACVB128F427F67D,352.62649,0.375,-9.74,344.456,99.015,5
TRAOYQV12903CF8089,202.10893,0.322,-5.087,202.109,128.988,5
TRAVGKR128E0789A99,172.59057,0.136,-17.075,162.238,82.016,5
TRAUGRD128F425E997,205.45261,2.577,-6.692,193.44,143.864,5
TRAJDHN128F92C2EEF,281.73016,1.047,-4.843,270.269,131.319,5
TRAFWMO128F92E8216,296.93342,0.125,-7.817,293.355,145.323,5
TRAMBHU128F425A620,225.4624,3.698,-12.585,207.946,128.171,5
TRADAOM128F4263A78,407.45751,0.0,-7.123,399.766,153.055,5
TRAQICU128F4295BED,399.98649,0.211,-7.094,393.694,121.589,5
TRAYXZX128F930F022,229.14567,0.0,-6.062,219.719,77.722,5
TRBGWEG12903CFF7EE,223.18975,2.078,-9.049,223.19,139.91,5
TRAKVCR12903CC764E,234.34404,0.334,-5.239,228.635,124.992,5
TRANPDG128F930F4FE,252.00281,3.564,-7.853,237.32,147.576,5
TRAVEYE128F933EA89,207.09832,0.0,-29.342,203.714,60.439,5
TRARFSI128F92C5B06,257.48853,0.375,-7.762,248.337,117.988,5
TRAXAAS128F146B741,135.83628,0.285,-8.015,135.836,139.826,5
TRAGLHT12903CCDB86,287.92118,3.193,-10.166,274.826,87.013,5
TRBEIKK128F14628D6,241.24036,2.27,-8.077,228.711,153.474,5
TRBFBRX128F148C4F1,220.83873,0.3,-12.637,207.557,107.373,5
TRAYQLP128F92FA224,211.17342,0.299,-4.293,207.877,110.695,5
TRALQGZ128F146F500,295.07873,0.0,-7.272,285.478,137.806,5
TRBHZUN12903CA60F7,154.95791,0.0,-8.005,147.046,120.148,5
TRBBMTJ128F1477785,156.57751,3.291,-9.242,139.72,101.295,5
TRAXSMG128F4261743,218.72281,0.183,-5.221,209.908,140.097,5
TRAGPZS128F9332248,96.65261,0.305,-8.518,89.861,115.954,5
TRAXUQL128F932D6C4,256.93995,0.173,-8.036,240.524,130.106,5
TRBFVTI12903CFD630,197.38077,0.14,-14.728,190.299,100.341,5
TRBBMXP128F9325219,281.05098,3.175,-12.032,269.206,114.595,5
TRAUDIS12903CC453A,170.44853,0.207,-9.741,153.635,106.687,5
TRAZTBZ12903CFB6DA,174.81098,0.0,-4.403,162.215,155.07,5
TRAEBXE128F933B4F5,208.16934,3.634,-5.704,197.764,128.077,5
TRAYJCD128F42802B4,237.63546,1.431,-6.709,232.269,130.026,5
TRANMWO128F426C41A,222.6673,0.305,-5.795,217.374,113.034,5
TRATYVV128F931CF6E,190.04036,0.615,-22.166,176.791,82.286,5
TRAXATR128F4244382,206.13179,0.0,-15.799,195.779,144.438,5
TRACIOB128F4296D0F,110.34077,2.856,-14.711,104.13,77.5,5
TRBHEHF128F428385A,266.94485,1.048,-6.694,254.578,128.407,5
TRAIWMU128E0783D7D,98.66404,0.0,-15.615,93.948,96.082,5
TRAOPTT128F145837E,92.42077,4.319,-14.655,85.589,158.208,5
TRBGHHB128F1487CD2,311.43138,0.228,-9.796,299.125,122.267,5
TRAAGCZ128F93210FD,229.61587,0.0,-4.882,213.664,105.206,5
TRABHNS128F93125B5,182.04689,0.277,-7.693,176.721,104.307,5
TRBEOYQ128F42955C3,213.55057,0.0,-5.098,208.219,123.944,5
TRAJBOD128F9303DCD,134.97424,7.843,-6.223,119.269,136.984,5
TRARKSW128F42758D1,195.42159,0.0,-8.886,195.422,195.109,5
TRAQJAM128F14AC5E8,186.51383,0.148,-6.54,180.814,165.979,5
TRAXVGE128E0783F1D,225.41016,0.0,-3.683,213.24,136.044,5
TRANAHT128E07895F8,308.63628,0.316,-10.997,294.121,128.205,5
TRBDPDP128F92E58C9,240.40444,0.38,-3.33,236.147,131.991,5
TRADVGV128F42BCACE,232.202,0.495,-4.165,223.126,138.364,5
TRAPXZH128F92E1E72,231.31383,0.357,-9.711,218.134,103.414,5
TRAWKQB128F92EE55D,540.47302,0.082,-11.946,537.223,116.714,5
TRASYIH12903D08529,214.72608,0.215,-4.38,211.325,92.105,5
TRASCMB128F422B871,200.88118,0.177,-4.594,193.138,137.923,5
TRASPBJ128F14A9F56,214.20363,1.112,-4.533,206.994,116.032,5
TRACIIZ128EF34E497,275.85261,0.0,-12.586,273.775,81.38,5
TRAAKDG128F42A0ECB,217.36444,0.224,-5.152,212.161,100.023,5
TRBEBAS128F92EAC23,348.60363,0.2,-10.347,338.077,106.507,6
TRAZLIS128F1486F43,207.67302,0.235,-6.012,202.995,125.028,6
TRANQDS12903CE3E1D,229.27628,0.479,-9.783,226.133,119.633,6
TRAQVUG128F145EB2E,288.65261,0.087,-6.225,281.269,159.991,6
TRAUFDN128E07926A5,231.33995,0.0,-7.99,218.964,159.975,6
TRBHHCU128F148AF19,153.67791,0.409,-14.234,146.042,93.77,6
TRAILUH128E0784D6D,195.70893,0.322,-4.222,181.725,128.968,6
TRASVOH12903CCDC0B,224.10404,0.0,-4.328,220.189,95.998,6
TRAWUKH12903CD926E,236.66893,0.121,-4.561,226.929,119.987,6
TRBGQKE128F425EDC9,419.70893,0.178,-5.584,399.418,109.522,6
TRATKIX12903D02EB1,164.8322,0.189,-16.313,153.995,94.085,6
TRACIEF128F4270573,156.682,0.369,-12.839,151.679,78.453,6
TRAPIWW128F42514F5,312.08444,0.0,-19.137,312.084,122.18,6
TRBEYJR128F4292651,249.18159,0.09,-6.297,235.224,84.797,6
TRALJBT128F4266FD8,211.56526,0.177,-1.81,211.565,104.796,6
TRAGJQZ128F9302ADA,266.89261,0.0,-6.102,261.683,126.983,6
TRAWGDB128F42AD39D,307.22567,4.301,-9.174,289.489,92.643,6
TRAJSRH128F425DDC7,230.55628,0.223,-4.883,224.386,87.992,6
TRAPFXX128E0785EBA,196.93669,0.0,-10.187,192.737,120.083,6
TRAGIJM12903D11E62,163.83955,0.2,-10.187,157.025,154.631,6
TRBFTZS128F425EAAB,809.58649,0.0,-3.894,796.729,129.703,6
TRASOUI128E078F152,169.66485,0.363,-8.302,169.665,140.66,6
TRBCVKD128F1473B98,236.69506,0.345,-8.671,222.854,90.089,6
TRAEIYU128F931BC4B,251.08853,0.374,-8.173,245.359,179.665,6
TRACUCQ128F92FFBF7,298.89261,0.647,-6.375,287.277,119.903,6
TRAVMRI128F4259E76,271.98649,0.0,-8.183,271.986,80.292,6
TRASBVS12903CF4537,231.18322,2.31,-8.414,212.643,118.273,6
TRAPLBK128F930FDB4,245.75955,0.113,-7.943,235.259,112.258,6
TRBCWCU12903CFB6A2,120.76363,0.214,-9.9,114.329,180.054,6
TRBFPZP128F4260621,21.39383,0.171,-30.249,21.394,102.841,6
TRAPARN128F426F815,127.03302,0.363,-9.682,120.75,136.089,6
TRBEYTH128F9309622,301.50485,5.172,-7.006,285.826,137.953,6
TRAOTSC128F9338E14,159.45098,0.0,-5.529,156.688,139.987,6
TRANCWY12903C9C82C,166.81751,2.148,-15.489,157.6,92.082,6
TRAMYZP128F4296A16,238.21016,0.0,-5.066,225.338,84.971,6
TRBCNGI128F42597B4,252.47302,0.223,-10.007,232.292,118.023,6
TRAPXHQ128F9340E67,182.22975,0.061,-6.649,169.326,66.696,6
TRAEFDB128E0783952,207.46404,0.345,-4.573,198.374,117.973,6
TRADZQV128F14A5760,145.162,0.148,-6.643,136.319,129.781,6
TRAERAC128F92E0186,236.72118,0.0,-2.45,226.679,124.022,6
TRAHXKC128F4264AC1,200.35873,0.299,-6.692,185.794,135.525,6
TRAKYRW128F425979E,198.81751,0.349,-8.482,188.151,96.534,6
TRAOVNA128F14928A1,176.63955,0.089,-11.987,165.355,166.796,6
TRAACOW128F933E35F,156.39465,0.562,-18.051,150.634,95.957,6
TRATAEF12903CFF444,160.78322,0.525,-6.506,157.565,80.498,6
TRANCFU128F42307F9,185.36444,0.0,-13.336,172.838,142.739,6
TRARQBS128F4262E62,323.18649,2.914,-12.256,315.774,97.396,6
TRBGOAU128F4255BDA,232.202,0.205,-17.938,220.578,130.229,6
TRAQVOG128F9340E58,188.89098,3.855,-6.969,174.225,131.953,6
TRAFXST128F92C5B0A,279.74485,0.681,-9.86,263.25,187.566,6
TRBECMV128F427614B,149.78567,0.531,-9.979,141.642,124.253,6
TRADVAR12903CDEBF3,241.3971,0.136,-13.115,229.924,131.729,6
TRBBANU128F422B87B,288.49587,2.061,-11.471,288.496,57.639,6
TRABNIQ128F4261298,261.53751,0.253,-6.825,257.295,111.936,6
TRBCBOY12903CC66C6,165.74649,3.024,-8.701,155.643,93.847,6
TRBCTRX128F4299237,237.50485,0.084,-3.909,225.907,196.04,6
TRAMTTD128F42246F3,148.11383,0.439,-15.631,138.484,92.293,6
TRAUUQJ12903CBB6B4,148.16608,0.845,-10.666,135.5,98.442,6
TRACWEH128F1456890,180.50567,3.512,-8.154,169.546,109.018,6
TRBFJGB128F42612B1,218.64444,0.274,-5.806,215.353,130.495,6
TRAEFDK128F1473B92,168.01914,0.079,-11.803,158.174,103.088,6
TRAITJA12903CECB2E,194.79465,0.374,-10.401,185.533,104.01,6
TRACQIS128F92CBED8,249.99138,0.131,-2.617,243.879,128.702,6
TRAVDCO128F9324A1D,246.09914,0.074,-6.708,231.59,127.911,6
TRAZXBO128F429DA70,325.92934,0.188,-7.863,307.397,194.922,6
TRAZLLR128F42A8DCC,288.31302,2.043,-18.328,280.468,82.723,6
TRAWISL128F422B153,231.81016,0.0,-9.046,226.772,116.484,6
TRAYWVN128F42B972B,327.05261,0.131,-10.859,304.576,95.861,6
TRAEPAC12903CE5DC8,160.93995,0.131,-8.758,156.653,88.745,6
TRAZLFE128F4247436,241.71057,0.461,-5.979,233.239,65.971,6
TRALZIG12903CBCD0C,219.84608,0.206,-5.155,219.846,87.572,6
TRBGGOS128F9307FC5,250.77506,0.0,-6.188,246.404,177.963,6
TRBFLOH128F42630E3,225.33179,0.0,-7.991,210.083,135.985,6
TRAQVSH128F92EF9A5,149.65506,0.177,-3.375,138.739,84.758,6
TRAXULE128F9320132,165.72036,0.0,-9.155,153.13,124.369,6
TRBEOMZ12903CBCD33,243.25179,0.189,-6.585,220.996,155.757,6
TRACOVO128F1470021,177.94567,0.62,-7.162,168.176,118.835,6
TRBDOMM12903CA0A9B,212.13995,0.154,-11.799,198.943,109.474,6
TRBAOTY128F9327A9C,220.55138,0.311,-5.046,205.827,95.648,6
TRBCHRA128F9357174,158.82404,0.247,-6.627,155.678,106.565,6
TRBCBMO128F92C77B9,200.51546,0.0,-7.076,193.434,103.465,6
TRAKLML128E07999DA,208.5873,0.131,-8.226,199.094,109.287,6
TRBACUF128F4247F8C,293.66812,5.207,-11.083,291.573,97.748,6
TRAUACD12903CEF021,243.01669,0.0,-8.578,235.665,88.008,6
TRAJVHI128F930EFAF,212.16608,2.241,-6.295,199.872,113.812,6
TRAVMYN12903CB58A2,144.71791,0.38,-9.693,138.89,125.028,6
TRANUNR12903CE6E2E,243.04281,0.102,-12.061,227.886,125.964,6
TRAPFIP128F42AC31E,244.45342,0.0,-12.518,244.453,74.078,6
TRAISYO128E07888A6,241.65832,0.148,-9.635,228.27,131.761,6
TRATJSR128F4266791,263.20934,1.199,-8.147,244.976,83.49,6
TRBCWPC128F42438DF,301.45261,7.036,-8.326,297.39,117.949,6
TRAPRRP12903CD97E9,169.84771,0.131,-7.96,165.5,148.907,6
TRBBCOM128F92F1208,132.33587,0.0,-11.49,126.851,116.764,6
TRBGJDW128F4292EDB,255.99955,0.177,-6.155,253.498,113.485,6
TRAWDWZ128F9340E55,219.21914,0.0,-4.963,216.352,105.98,6
TRANZLM128F92F741E,244.50567,0.376,-3.925,238.051,139.304,6
TRAXBUJ128F4247432,289.30567,0.461,-6.569,285.559,124.152,6
TRAIJGU128F931FA16,177.26649,0.322,-6.953,172.46,122.152,6
TRASCTM128F92F6F3A,205.29587,0.369,-14.526,196.36,112.109,6
TRAXTQS128F428AC41,438.88281,0.0,-16.553,432.257,97.521,6
TRAJCJT128F4269E0C,141.42649,0.892,-9.379,135.308,119.712,6
TRATQQC128F423851A,244.06159,0.0,-10.167,238.039,118.509,6
TRAWBNP128F42BA71A,238.602,0.073,-5.044,232.38,100.012,6
TRAOXXM128F932FC70,183.43138,0.0,-9.74,173.894,105.775,6
TRBELAZ128F422B87F,463.59465,0.0,-9.932,448.075,208.832,6
TRAGVTG128F92FE9E2,167.18322,1.019,-18.341,160.705,87.758,6
TRAQWGP128F932EAFE,149.34159,0.247,-10.68,140.132,101.809,6
TRASDYA128F425E84F,197.09342,5.822,-6.45,185.4,89.966,6
TRABLSO128F14A4707,177.57995,0.125,-13.134,167.544,152.434,6
TRANVGD12903CD9262,245.13261,0.25,-3.731,245.133,127.757,6
TRATUQG128F933A574,281.25995,0.194,-12.99,275.615,169.714,6
TRAIQNE128F423851B,534.62159,8.649,-9.158,531.963,122.91,6
TRALJGR128F92FE9E5,164.70159,3.442,-15.685,151.51,71.171,6
TRAOGHG12903CA3B89,309.83791,0.0,-5.692,301.697,126.955,6
TRAWLGG128F42884CA,212.61016,0.0,-16.611,209.473,209.056,6
TRAMFJR128F92C1DB1,262.08608,0.415,-3.825,259.332,175.959,6
TRAQRTQ128F42707EA,302.75873,0.0,-8.517,294.168,107.778,6
TRAISYU128F427F486,273.00526,0.684,-6.728,267.453,117.844,6
TRBCQQH128E0791D0E,147.66975,0.438,-7.8,135.082,89.157,6
TRANIVG128F1484DED,227.082,0.178,-10.252,219.208,129.542,6
TRAWBVW128F932A39F,278.30812,0.0,-11.062,271.853,141.609,6
TRAKVLY128F426E6AD,138.762,0.183,-6.863,131.506,122.939,6
TRAKHFI128F1475133,204.35546,0.33,-10.269,200.353,101.469,6
TRBDSLA128F4288246,267.2322,0.369,-9.272,258.479,123.755,6
TRAOIYM12903CDEF1E,190.4322,0.142,-8.464,183.391,116.012,6
TRBDXIM128F427ABDA,289.38404,0.874,-3.573,276.085,117.362,6
TRAIYAT128F931FEA5,280.65914,0.217,-9.923,266.252,122.954,6
TRAGVRL128F4264526,328.56771,2.804,-11.037,319.872,81.947,6
TRAFJUG128F92C77B1,279.74485,0.0,-9.027,272.747,172.35,6
TRAVMXQ128E0785F82,192.65261,0.212,-13.781,188.726,160.011,6
TRBARSX12903D03AE5,234.26567,2.914,-17.279,221.901,87.553,6
TRASHZB128E0791E81,271.62077,0.0,-7.493,253.678,91.003,6
TRBFLOA128E078FA6A,175.38567,2.316,-6.754,160.723,124.826,6
TRAMKPP128F92F6F0C,173.26975,1.217,-13.332,165.872,130.839,6
TRABUDK128F14943F3,231.18322,0.104,-9.647,217.298,92.98,6
TRAGDDL128F4248973,175.98649,0.473,-11.91,169.268,101.485,6
TRBAHEH128F9327D39,208.29995,0.206,-11.667,200.742,87.965,6
TRAGWOU12903CE3BF1,376.68526,0.0,-11.937,355.666,76.385,6
TRACTQD128F14B0F9D,322.87302,0.204,-16.336,308.86,72.937,6
TRAAIBB12903CECB35,235.91138,0.322,-10.466,219.725,161.976,6
TRAEHYF128F148AE0C,209.55383,0.0,-8.43,189.359,166.026,6
TRAPBHY128F148946F,222.74567,3.431,-8.081,222.746,52.711,6
TRAXSUN128F426D36B,238.96771,0.16,-5.175,228.757,104.195,6
TRAFYGO128F42727E7,260.20526,0.375,-6.259,249.388,149.913,6
TRAKVQI12903CB7343,160.78322,0.0,-12.534,156.63,108.248,6
TRBCVKL128F92CE9EF,144.74404,2.287,-14.849,134.606,111.852,6
TRABKRG128F930641C,269.87057,0.113,-8.089,258.728,173.936,6
TRAURQM128F423C581,117.78567,0.797,-15.808,110.695,119.772,6
TRAIHSY128F1484AB6,146.88608,0.363,-10.22,134.728,183.882,6
TRAXDCY128F932ECDA,351.65995,0.0,-7.385,339.9,121.95,6
TRAHAGF128F92EE1D5,559.75138,1.15,-15.303,525.253,126.412,6
TRBFMWE128F933A55F,291.49995,0.218,-13.629,278.727,97.691,6
TRAYNME128F92D1328,176.74404,0.148,-8.242,166.626,144.344,6
TRAGLUU12903D024F2,301.87057,0.276,-4.942,288.044,113.09,6
TRBGZBM128F14928A3,243.66975,0.0,-12.77,236.832,98.072,6
TRAPWZW128F4292E66,258.48118,0.34,-4.745,248.262,91.066,6
TRATVSQ128F92E368F,159.18975,0.0,-13.08,152.805,156.868,6
TRBBQGV12903CB5CD3,338.75546,5.875,-11.215,333.195,118.099,6
TRAQKVM128F145BB26,230.37342,0.445,-8.634,221.344,109.001,6
TRAAIHL128F92E6DDA,329.27302,0.45,-7.103,322.101,116.473,6
TRASHSN12903CA9E34,240.22159,0.197,-9.736,226.783,119.959,6
TRATUBW128F92F3866,188.94322,0.0,-2.775,188.943,58.135,6
TRAMDEN128F429D23B,190.06649,0.108,-17.1,186.241,138.165,6
TRBBOFH128F14A2A46,411.92444,0.402,-9.633,402.93,237.466,6
TRBDFLD128F92D076F,370.49424,2.763,-7.549,362.104,123.69,6
TRAGKHQ12903D0518B,277.62893,0.479,-12.546,266.867,97.103,6
TRAOVDL128F931FB30,101.77261,0.0,-10.283,95.66,161.728,6
TRBASEK128F9338E0F,172.61669,0.0,-8.209,170.609,104.031,6
TRAUVKK12903CF3E63,259.83955,0.189,-6.567,246.346,163.902,6
TRBEUWA12903CB5CDE,313.7824,0.0,-10.627,300.797,152.879,6
TRABFQC128F4265349,307.33016,4.261,-8.916,289.448,92.672,6
TRAJRIT128F92F4352,286.77179,0.0,-4.04,286.772,147.979,6
TRAIATD128F9331CD6,283.89832,0.142,-7.275,265.184,90.199,6
TRANKVF128F42724A1,243.69587,0.064,-8.71,231.962,102.682,6
TRABLHU128F1473B67,288.36526,0.543,-10.895,280.729,132.973,6
TRARDFD12903CECB2C,277.41995,0.316,-9.998,255.443,84.955,6
TRBGFYI128F424742D,238.94159,0.0,-9.911,230.052,99.81,6
TRBDYYN128F92F383F,198.3473,0.0,-5.121,194.206,84.186,6
TRAACPE128F421C1B9,342.56934,0.063,-11.939,333.154,110.189,6
TRALRTY128F428BE43,32.41751,0.0,-14.434,32.418,118.237,6
TRACEDP128F145F7BB,305.34485,0.0,-7.232,291.358,118.052,6
TRARPZT128F932AD66,194.53342,0.746,-15.222,172.013,115.45,6
TRAKUJE128F42AE89C,177.89342,0.171,-7.098,161.176,100.969,6
TRAHSHQ128F4259072,220.49914,0.0,-6.845,213.705,88.578,6
TRADUDB128F42A61F9,205.08689,0.171,-4.181,196.882,91.89,6
TRAEVRU128F4263351,78.96771,2.218,-21.997,71.21,59.253,6
TRAXPYB128F92FA0EB,238.86322,0.328,-9.581,229.808,122.789,6
TRBEUMG128F422305C,180.89751,0.0,-7.279,173.25,101.664,6
TRAOUTM128F4267580,263.02649,7.906,-7.006,251.31,114.024,6
TRBBDAH128F92E625E,174.91546,0.243,-6.567,172.159,191.548,6
TRAYOXN128E07926A8,256.33914,0.0,-10.426,249.765,92.922,6
TRBGYLV128F4285763,132.70159,3.094,-7.692,125.167,129.293,6
TRAGVJG128F93386C6,290.82077,0.305,-6.222,278.448,145.607,6
TRBIGRY128F42597B3,160.62649,0.201,-8.211,147.342,161.991,6
TRABRGV128E07999DF,286.32771,7.668,-9.903,259.884,125.916,6
TRANZDB12903CC55EF,200.54159,0.381,-7.258,181.992,157.118,6
TRAVPRG12903CCBF03,281.86077,0.154,-8.489,270.06,100.98,6
TRAMHGR128F933E350,199.3922,0.102,-8.648,188.929,104.801,6
TRAVLKA128F428BBD3,408.73751,0.0,-7.013,395.854,203.016,6
TRAHFQG128F149892A,258.19383,2.792,-19.933,252.36,92.927,6
TRAJPXA128F933A565,170.50077,0.995,-13.575,161.396,192.66,6
TRBDNGV128EF3431B5,232.28036,0.454,-15.606,226.795,117.495,6
TRANIPA128F93151A2,210.96444,0.348,-13.765,203.552,101.421,6
TRALNOD128F4264AEB,345.67791,3.582,-12.23,338.274,99.978,6
TRARNAS128EF355915,207.35955,3.477,-16.489,198.565,121.896,6
TRADAUM12903CF1FF6,287.08526,0.328,-6.36,278.094,115.938,6
TRAXGZE128F4287B9E,468.06159,0.357,-7.38,458.908,130.019,7
TRAPCNV128F93368A8,226.21995,0.171,-6.065,219.295,155.036,7
TRASIWA12903CFFC4D,207.12444,0.107,-10.006,199.843,86.535,7
TRAXSWX128E0792BEF,128.33914,0.27,-13.276,117.806,115.365,7
TRAMFPX128F4254D88,229.58975,0.276,-5.01,217.571,157.137,7
TRAYXPL12903CC3D0D,165.85098,2.31,-5.264,161.344,155.112,7
TRATTTA128F9306B7F,217.86077,0.168,-11.222,211.487,97.997,7
TRAPQYJ12903CD1E1A,118.282,0.125,-27.815,106.51,84.895,7
TRASFIH128F92F35EF,168.56771,0.0,-8.683,163.283,189.263,7
TRBHLTT128F425C30D,183.01342,0.578,-8.972,171.392,85.776,7
TRAYYXC128F4254C91,225.72363,0.091,-6.927,221.542,97.997,7
TRAPGOC128F932F01A,242.07628,0.362,-7.097,237.111,146.313,7
TRAKEBX128F423A5FA,215.06567,0.131,-8.005,206.611,157.759,7
TRBDMRW128F933A391,219.68934,0.345,-10.768,209.548,161.176,7
TRAKBKS12903CA18AF,221.12608,0.125,-6.232,216.584,166.72,7
TRAGKPS12903CA7AE5,224.02567,0.0,-5.142,218.825,151.744,7
TRANRLO128F92F3BE9,251.14077,0.618,-10.099,239.613,158.813,7
TRAOZSQ12903CE29D0,247.64036,0.833,-7.065,243.746,114.013,7
TRADJJB128E0790E7C,215.01342,0.165,-15.076,202.391,140.048,7
TRBFZMK12903D0E7BE,225.54077,0.0,-5.75,218.622,160.022,7
TRADFOJ128F425107D,274.15465,0.107,-6.016,264.22,168.013,7
TRBFLER128F148C52B,196.10077,0.0,-7.467,196.101,160.138,7
TRAQLWZ12903CC77C2,271.5424,0.0,-8.227,263.268,91.775,7
