track_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence
TRAMJZQ12903CC639D,393.76934,3.622,6,0.741,-14.383,1,0.721,371.432,106.865,4,0.938
TRAMWIC128F92FCC79,273.89342,0.0,9,0.483,-7.842,0,0.573,262.786,115.823,4,0.607
TRAMWJH128F145DBE9,431.75138,0.398,0,0.077,-10.448,1,0.303,422.893,215.006,4,0.336
TRAMWKM128F92D51E4,152.842,0.304,0,0.455,-15.412,1,0.422,146.843,166.935,3,0.707
TRAMWSA128F9359719,192.80934,0.491,4,0.195,-10.697,0,0.274,189.98,38.443,4,0.0
TRAMWMT128F1453E62,207.20281,0.414,10,0.043,-6.583,0,0.436,204.481,100.364,4,1.0
TRAMWGW128F92E16FF,53.86404,0.762,10,0.089,-22.386,0,0.311,48.814,81.646,3,0.836
TRAMWQG128F427BA3C,127.79057,0.113,7,0.268,-5.726,1,0.236,120.442,194.012,4,0.232
TRAMWLJ128F9353C44,252.44689,0.123,5,0.622,-10.021,1,0.584,240.379,113.287,4,0.73
TRAMWKK128F9314838,334.68036,0.0,0,0.432,-5.315,1,0.476,334.68,169.423,3,0.297
TRAMWOH12903CA8BA0,252.02893,0.345,9,0.88,-17.225,1,0.56,237.215,149.039,4,0.429
TRAMWHX128F4237056,164.77995,0.769,7,0.216,-14.618,0,0.557,159.062,47.447,4,0.785
TRAMWLL12903D119DA,214.25587,0.0,7,0.037,-8.151,1,0.395,209.287,149.921,4,0.025
TRAMWIH128F92D28B2,162.58567,0.392,0,0.01,-11.719,1,0.351,146.437,94.301,3,0.912
TRAMWHA128F92E7FDB,139.62404,0.264,0,0.771,-10.062,1,0.477,135.912,120.643,1,0.0
TRAMWON12903CE7DBA,169.87383,2.328,2,0.863,-5.91,1,0.599,164.693,136.044,7,0.684
TRAMWDI128F92FF678,351.50322,0.299,9,0.11,-14.372,1,0.012,344.59,85.003,4,0.675
TRAMZGZ128F42413C2,257.48853,0.165,0,0.146,-8.219,1,0.261,251.234,119.697,4,0.554
TRAMZVC128F92E0729,194.0371,0.182,2,0.773,-9.265,1,0.743,187.135,101.235,1,0.0
TRAMZPZ128F4274ECC,219.61098,2.101,4,0.655,-4.07,0,0.584,208.515,132.369,4,0.206
TRAMZKU128F9345F08,274.38975,0.096,10,0.75,-4.733,0,0.708,265.23,78.612,3,1.0
TRAMZHL12903CB65C3,136.82893,0.431,9,0.002,-15.478,1,0.249,124.43,54.468,4,1.0
TRAMZIZ128F4269F51,466.33751,2.723,6,0.911,-13.431,1,0.76,457.973,125.049,4,0.878
TRAMIFH128F4242961,199.8624,0.328,7,0.344,-9.713,1,0.331,193.242,75.634,4,0.387
TRAMIEP128F9330AC4,225.61914,0.444,11,0.552,-4.097,0,0.535,218.616,79.468,1,0.0
TRAMIUD128E07825DB,380.86485,0.32,2,0.063,-19.164,1,0.436,373.441,116.805,3,0.659
TRAMIXD128F42981CA,511.21587,2.258,1,0.162,-17.68,1,0.202,506.131,134.83,4,0.804
TRAMING128F4281ECA,101.8771,0.0,4,0.0,-19.662,1,0.0,90.302,125.028,4,0.0
TRAMITG128F92FB6BE,215.11791,0.0,7,0.451,-1.026,1,0.353,208.411,99.886,4,0.821
TRAMIOZ128F4267176,242.18077,0.409,0,0.0,-13.012,1,0.294,233.837,186.886,4,0.998
TRAMIGP128F9335408,180.11383,0.0,7,1.0,-6.179,1,0.817,180.114,126.531,4,0.223
TRAMIXT12903CD2665,220.73424,0.177,2,0.542,-7.216,1,0.495,217.867,90.997,4,1.0
TRAMIUJ128F92F2B64,166.76526,2.438,9,0.506,-21.515,1,0.49,158.296,51.142,1,0.0
TRAMIOB128E078248C,221.1522,0.374,9,0.379,-10.381,1,0.626,208.904,106.955,4,0.0
TRAMIEC128F14969BA,196.362,0.0,7,0.576,-12.441,1,0.464,189.138,105.36,4,1.0
TRAMIOX12903CB19A1,322.35057,0.0,3,0.0,-9.285,0,0.239,316.732,130.008,4,0.729
TRAMINS12903CCA8BB,89.12934,0.152,6,0.0,-14.676,1,0.0,83.778,102.739,4,0.739
TRAMIYZ128EF35CBD1,260.46649,0.749,7,0.0,-14.275,1,0.297,245.934,82.533,3,0.782
TRAMIHI128F92E0C03,310.41261,0.34,2,0.811,-5.922,1,0.622,296.937,180.017,4,0.465
TRAMVUQ12903CC900D,329.40363,3.611,6,0.516,-6.392,0,0.496,329.404,121.487,5,0.615
TRAMVBZ12903CB2635,134.94812,0.311,5,0.422,-13.296,0,0.44,130.392,63.16,3,0.772
TRAMVMU128F4241923,159.58159,10.908,1,0.0,-15.959,0,0.0,159.582,83.122,4,0.924
TRAMVUW128F42325F9,177.8673,0.0,9,0.576,-12.347,1,0.374,170.046,121.483,4,0.57
TRAMVCA128F933F347,281.49506,0.09,11,0.278,-13.483,1,0.465,281.495,94.335,4,0.505
TRAMVOM128F42ACB16,275.12118,0.0,0,0.515,-7.852,1,0.431,275.121,130.002,4,0.0
TRAMVYI128EF35FDD8,186.06975,0.062,9,0.854,-7.789,1,0.649,177.737,110.043,4,0.506
TRAMHKT128F9309043,159.84281,0.508,11,0.612,-20.931,0,0.64,147.603,0.0,1,0.0
TRAMHMO128F93167EA,262.89587,0.128,3,0.235,-16.764,1,0.497,233.929,108.504,4,0.812
TRAMHJH128E0793259,545.74975,0.247,7,0.407,-9.465,0,0.294,540.212,142.646,4,0.082
TRAMHCR128F1481B00,136.77669,0.421,0,0.032,-12.863,1,0.392,128.54,134.654,4,0.0
TRAMHPR128F92EDD34,402.65098,0.0,5,0.787,-12.138,0,0.777,378.636,168.004,4,0.257
TRAMHFW128F4254303,292.12689,0.102,5,0.685,-8.491,0,0.894,284.909,175.43,4,0.864
TRAMHGR128F933E350,199.3922,0.102,10,0.0,-8.648,0,0.0,188.929,104.801,4,0.0
TRAMHSU12903CBD86D,132.54485,0.0,3,0.445,-11.688,1,0.517,126.189,91.684,4,0.091
TRAMHKC128F933DE7D,278.12526,0.647,1,0.366,-13.017,1,0.191,273.456,96.064,3,1.0
TRAMHIY128F427A892,295.05261,1.017,7,0.444,-12.469,1,0.517,288.055,88.384,4,0.284
TRAMYEC128F4279CA7,16.40444,0.256,11,0.015,-34.162,1,0.349,16.404,30.553,1,0.0
TRAMYRB128F426234C,293.8771,0.26,2,0.443,-8.85,1,0.346,293.877,167.156,1,0.0
TRAMYZP128F4296A16,238.21016,0.0,8,0.545,-5.066,1,0.545,225.338,84.971,4,0.9
TRAMYEF128F934F2D0,373.75955,4.267,1,0.306,-4.198,1,0.466,365.157,146.999,4,0.561
TRAMYQN128F4282647,162.16771,0.201,9,0.168,-11.685,1,0.349,148.799,109.509,4,0.0
TRAMYHK128F9348112,265.92608,0.374,2,0.917,-14.612,1,0.863,258.978,116.629,1,0.0
TRAMYUZ128F4246FAC,192.20853,0.0,6,0.472,-7.008,0,0.522,185.359,148.735,4,0.127
TRAMAHA12903CBF34E,228.15302,0.0,0,0.122,-4.671,1,0.12,225.802,113.978,4,1.0
TRAMAYD128F426DDBD,193.20118,3.1,7,0.388,-17.85,1,0.2,189.666,139.866,1,0.0
TRAMAAZ12903CE885E,217.05098,0.549,7,0.2,-14.363,1,0.28,206.013,160.043,4,0.0
TRAMAKK128F9301EE4,218.56608,0.0,2,0.656,-12.941,1,0.597,200.632,162.394,4,0.0
TRAMARM128E0796A50,279.71873,0.345,9,0.741,-5.071,1,0.543,274.286,147.998,4,0.168
TRAMAEP128F147949B,274.80771,0.206,1,0.681,-10.688,1,0.728,268.33,91.919,3,0.643
TRAMQEB128F9306B3A,254.74567,0.0,7,0.359,-7.183,1,0.499,248.105,98.176,1,0.021
TRAMQBK12903CDA356,325.98159,0.34,11,0.062,-6.705,1,0.309,325.982,132.986,4,0.333
TRAMQMX128EF34EF23,227.7873,0.183,4,0.518,-7.159,0,0.473,221.861,94.986,4,0.48
TRAMQWV128F425C3DA,354.66404,0.444,10,0.837,-9.473,1,0.724,342.239,79.632,5,0.475
TRAMQFO128F423CC4A,230.00771,0.0,1,0.073,-7.82,1,0.321,216.102,96.0,4,0.145
TRAMQSY128F4286540,134.50404,0.0,11,0.647,-1.83,1,0.533,130.763,106.662,4,0.0
TRAMQKQ128F93291A3,195.18649,0.0,5,0.108,-8.702,1,0.275,195.186,148.244,4,0.0
TRAMQKM128F1474EEE,300.09424,0.178,7,0.156,-6.195,1,0.665,294.116,143.947,4,0.793
TRAMQCL128F426F80D,169.01179,0.357,5,0.462,-18.199,0,0.747,163.463,43.211,4,0.0
TRAMGZG12903CC672C,178.46812,0.295,10,0.082,-14.635,1,0.417,171.015,158.322,4,0.0
TRAMGZV128F426FAB3,938.00444,0.0,5,0.674,-7.227,1,0.478,898.897,102.606,5,0.981
TRAMGBE128F148B476,283.71546,0.481,6,0.179,-10.305,0,0.275,259.007,99.144,1,1.0
TRAMGUT12903CEDE40,229.25016,0.392,11,0.538,-13.879,0,0.616,219.057,102.392,3,1.0
TRAMGQR128E0786CA7,330.65751,0.0,7,0.805,-8.351,1,0.536,314.851,91.097,3,1.0
TRAMGDX12903CEF79F,212.63628,2.101,8,0.411,-5.338,1,0.464,209.653,141.325,1,0.319
TRAMGZF128F4292DA9,239.64689,0.218,3,0.601,-13.54,1,0.635,227.201,124.237,4,0.0
TRAMGSK128F1473A5B,170.63138,0.171,9,0.711,-10.953,1,0.758,159.457,124.335,1,0.0
TRAMGZR128F429AF94,121.20771,0.166,10,0.172,-11.345,1,0.297,115.252,95.514,4,0.632
TRAMGJJ128F421487E,296.09751,0.136,4,0.575,-9.163,1,0.46,279.737,84.821,4,1.0
TRAMGTG128F92F184A,208.1171,0.0,7,0.795,-7.399,1,0.696,203.848,190.035,4,0.978
TRAMGPM128F9311196,193.43628,0.061,9,0.503,-5.325,0,0.3,179.682,184.023,3,0.036
TRAMGTA128F9343FAC,276.37506,0.0,7,0.808,-6.787,1,0.673,270.06,132.093,4,0.0
TRAMGTB128F4251586,242.23302,0.0,9,0.729,-8.03,1,0.515,230.522,171.377,4,0.163
TRAMGGI128F932EC4D,170.55302,0.0,9,0.747,-10.674,1,0.49,165.645,164.828,4,0.8
TRAMGAZ128F148D4C3,211.17342,2.508,5,0.27,-14.259,1,0.319,204.312,113.151,3,1.0
TRAMCRC128F42622C7,203.49342,0.252,2,0.651,-9.05,0,0.643,196.104,129.915,4,0.841
TRAMCQM128F931D416,248.97261,0.334,2,0.263,-6.918,0,0.309,245.981,125.251,4,0.583
TRAMCHM128EF365672,150.85669,0.131,7,0.269,-20.845,1,0.388,141.177,181.968,5,0.68
TRAMCHO128F427FA40,262.5824,0.525,2,0.035,-12.125,1,0.44,248.506,115.848,4,0.312
TRAMCND128F1466ACF,245.7073,0.0,11,0.221,-8.127,1,0.195,236.298,101.044,4,0.999
TRAMCGR128F427DE28,181.65506,0.195,0,0.73,-7.618,1,0.632,175.195,95.673,4,0.51
TRAMCLN128F9302E27,277.62893,0.252,0,0.915,-7.721,1,0.685,265.572,163.96,4,0.869
TRAMCDJ128F42830EC,262.922,2.067,7,0.407,-24.012,0,0.405,241.046,88.183,5,0.649
TRAMCDV128F423386E,209.31873,2.032,4,0.238,-8.596,1,0.363,203.5,150.117,4,0.708
TRAMCEY12903CA74B5,165.61587,0.312,9,1.0,-10.323,1,0.806,160.688,117.815,4,1.0
TRAMCUA128F4238312,277.18485,0.502,9,0.629,-31.109,0,0.651,269.351,95.13,3,0.802
TRAMCJI128F93335AF,255.60771,0.984,9,0.286,-4.815,1,0.366,249.307,89.347,1,0.749
TRAMCGL128F92F3D87,380.42077,0.0,6,0.262,-3.183,0,0.424,380.421,158.34,3,0.686
TRAMKXD128F146697F,222.87628,0.444,2,0.611,-9.85,1,0.504,215.203,140.069,1,0.0
TRAMKRX128EF3686A4,201.22077,0.281,9,0.625,-14.582,1,0.213,190.723,179.008,4,0.42
TRAMKIP128F42A72EC,213.02812,0.0,0,0.0,-7.91,0,0.0,206.727,85.992,4,0.653
TRAMKCK128F4266769,215.66649,2.577,1,0.73,-6.288,0,0.49,210.872,93.08,4,0.88
TRAMKQJ128F1499D81,333.89669,0.0,7,0.0,-32.331,0,0.161,325.114,76.953,5,0.361
TRAMKKJ128F1463612,217.93914,0.23,8,0.516,-14.241,1,0.538,204.376,101.799,1,0.51
TRAMKDJ128F92F3D8B,521.63873,0.0,9,0.446,-3.741,0,0.269,515.913,174.792,5,0.494
TRAMKUF128F9353E34,218.53995,0.938,9,0.192,-6.513,0,0.452,208.55,137.938,4,1.0
TRAMKVB128F4223DAE,236.59057,0.223,9,0.578,-9.072,0,0.626,226.696,132.684,3,0.0
TRAMKUA128F92ED3E1,339.25179,0.0,2,0.5,-5.365,1,0.543,334.321,117.706,4,0.87
TRAMKPP128F92F6F0C,173.26975,1.217,6,0.304,-13.332,0,0.325,165.872,130.839,1,0.18
TRAMUPG128F426E688,160.93995,0.131,4,0.353,-23.94,1,0.385,155.899,94.938,3,1.0
TRAMUJQ128F4258D02,481.07057,0.114,1,0.07,-13.075,1,0.344,467.0,147.173,4,0.568
TRAMUYY128F4275B6B,214.43873,0.0,5,0.221,-5.97,1,0.397,214.439,133.01,4,0.969
TRAMUYQ128F428CA58,283.19302,0.085,2,0.096,-8.342,0,0.544,274.321,97.147,4,0.632
TRAMUFV128F428DA9F,254.24934,0.154,8,0.576,-6.217,1,0.603,244.367,147.892,4,1.0
TRAMUUZ128F933CA08,181.39383,0.363,7,0.437,-11.199,0,0.516,160.073,122.838,1,0.87
TRAMUOU12903CD599E,175.49016,0.38,2,0.687,-10.359,1,0.737,165.976,109.097,3,0.0
TRAMUCQ128F4254CA3,143.59465,0.363,10,0.502,-12.186,0,0.429,133.834,140.97,1,0.371
TRAMLMB128F14743B1,140.30322,0.322,1,0.171,-12.755,1,0.296,136.62,117.537,3,0.836
TRAMLQH12903CA69B2,167.26159,0.0,0,0.192,-9.698,1,0.26,158.563,175.048,4,0.868
TRAMLGE128F92F81DD,218.46159,0.0,3,0.573,-3.936,0,0.502,214.639,145.1,4,0.705
TRAMLJB128F4220AC2,224.02567,0.0,7,0.625,-9.559,1,0.541,217.821,179.965,4,0.066
TRAMLZU128F4284A13,277.7073,2.13,0,0.443,-14.631,1,0.651,261.671,87.882,1,0.0
TRAMLZC128F92F3EB9,240.40444,0.0,4,0.209,-4.008,1,0.296,237.946,191.144,4,0.474
TRAMLUE128F147230E,205.06077,0.606,0,0.479,-9.151,1,0.598,194.868,148.252,1,0.0
TRAMLZR128F149EBB3,122.33098,0.473,4,0.0,-12.528,1,0.162,115.461,182.773,1,0.0
TRAMLAE128F931FBE7,341.05424,0.392,2,0.32,-25.127,0,0.487,335.679,131.816,1,0.0
TRAMLYH128F426F90E,106.63138,0.102,5,0.396,-10.709,1,0.549,100.78,156.239,3,1.0
TRAMLPB128F933F690,204.22485,0.142,9,0.388,-5.231,1,0.517,196.162,150.085,4,0.064
TRAMLFL128F93062A0,240.01261,2.49,9,0.675,-7.915,1,0.649,231.422,123.015,4,0.53
TRAMLQC128F429222A,190.6673,0.372,4,0.795,-13.354,1,0.723,183.24,140.424,4,0.657
TRAMLGZ12903CA6BC4,313.93914,0.438,6,0.651,-8.316,0,0.619,307.026,101.439,3,0.416
TRAMSBQ128F4238B2D,209.162,0.0,7,0.069,-2.348,1,0.417,205.845,109.505,4,0.575
TRAMSGC12903CF9375,245.28934,0.0,11,0.542,-7.534,0,0.55,242.399,100.415,4,1.0
TRAMSAY128F92ED0DD,184.24118,3.448,6,0.615,-3.337,0,0.657,180.297,160.126,4,0.122
TRAMSIE128F42904B2,174.52363,0.0,2,0.0,-10.42,1,0.122,172.333,108.556,1,0.099
TRAMSTR128F9331A3B,218.87955,0.169,4,0.0,-11.442,1,0.0,211.586,84.994,4,0.527
TRAMSIH128F42990AB,462.0273,0.655,2,0.878,-42.472,1,0.543,408.213,131.619,4,0.706
TRAMSSA128F92F60D1,126.79791,0.145,2,0.75,-9.144,0,0.613,120.802,184.279,1,0.114
TRAMSDM12903CAAB21,158.40608,0.276,11,0.288,-8.148,1,0.5,153.548,200.562,1,0.0
TRAMSSK128F92FDC80,305.55383,0.0,10,0.255,-6.628,0,0.285,293.03,116.795,4,0.772
TRAMSUE128F424B61F,36.20526,0.206,5,0.093,-19.65,1,0.343,36.205,84.212,1,0.904
TRAMSLB128F9341812,267.4673,0.571,7,0.403,-21.115,1,0.506,252.703,161.694,1,0.0
TRAMFPX128F4254D88,229.58975,0.276,11,0.148,-5.01,0,0.393,217.571,157.137,4,0.707
TRAMFTL128F425BA6B,276.81914,0.485,4,0.602,-5.135,1,0.536,257.654,136.164,4,0.621
TRAMFCQ128E078CF59,186.69669,0.432,7,0.31,-5.872,1,0.2,181.203,133.227,1,0.132
TRAMFYQ128F426F729,260.30975,1.129,0,0.0,-13.286,1,0.0,244.46,134.88,4,0.019
TRAMFEX128F933D454,181.36771,0.067,11,0.378,-9.917,0,0.429,174.945,103.342,4,0.0
TRAMFIU128F426B004,175.22893,0.151,2,0.721,-15.019,1,0.715,166.516,71.705,4,0.815
TRAMFJR128F92C1DB1,262.08608,0.415,11,0.048,-3.825,0,0.364,259.332,175.959,4,0.792
TRAMFQM128F4276295,247.77098,0.369,7,0.445,-16.104,1,0.541,238.086,111.063,4,0.552
TRAMFTM128F9330ACA,297.09016,0.154,7,0.454,-4.107,1,0.654,291.875,128.229,4,0.251
TRAMFFW128F4263AD7,197.11955,0.659,4,0.296,-8.736,1,0.413,182.596,101.967,4,0.041
TRAMFDZ12903CA7820,381.28281,0.0,6,0.623,-5.62,1,0.575,374.84,127.968,4,0.0
TRAMFAS12903CD7030,514.45506,1.002,6,0.437,-6.368,0,0.345,506.125,130.013,1,0.0
TRAMFRD128E07833DA,166.24281,0.247,1,0.24,-10.915,1,0.416,158.163,139.981,3,0.069
TRAMFHI12903CB4349,224.86159,0.0,7,0.0,-5.559,0,0.061,224.862,97.073,1,0.0
TRAMFEW12903CBAA97,204.38159,0.0,7,0.644,-9.816,1,0.818,194.531,116.729,4,0.84
TRAMPPE128F92E1218,590.00118,0.317,1,0.16,-8.729,1,0.229,585.886,136.826,4,0.495
TRAMPJS128F933B5D1,213.75955,0.0,3,0.311,-6.667,1,0.361,213.76,91.312,1,0.187
TRAMPQY128F933935E,360.30649,0.0,0,0.03,-12.601,1,0.384,348.27,107.053,4,0.813
TRAMPCW128F92CC022,138.70975,0.073,2,0.97,-10.222,1,0.621,131.628,181.41,4,0.008
TRAMPHV12903CF952C,127.37261,0.0,3,0.773,-7.992,1,0.749,124.709,164.648,4,1.0
TRAMPWN128F934C221,197.25016,0.0,7,0.76,-5.071,1,0.676,192.575,77.399,4,0.415
TRAMPPX128F429BF75,152.42404,0.0,0,0.359,-11.271,1,0.506,144.782,106.637,3,0.371
TRAMPXI128F931154A,268.2771,0.0,0,0.701,-7.205,1,0.273,268.277,145.962,4,1.0
TRAMPPQ128F92C2E36,256.13016,0.264,4,0.191,-9.716,1,0.318,250.758,158.136,1,0.0
TRAMPPS128F14A9068,235.75465,0.894,9,0.547,-6.961,1,0.555,214.918,187.314,4,0.0
TRAMPCN12903CC4E5B,216.05832,0.0,2,0.543,-7.885,1,0.578,199.39,149.169,4,0.315
TRAMMAF128F93051B0,161.85424,0.322,7,0.057,-4.665,1,0.373,149.537,130.862,7,1.0
TRAMMDO128E0781A5D,328.72444,3.918,11,0.192,-17.428,0,0.272,300.327,88.928,4,0.685
TRAMMQW128F42621E1,152.68526,0.328,3,0.252,-4.048,1,0.082,152.685,162.727,4,0.336
TRAMMFP12903CB59C2,201.79546,0.0,10,0.652,-28.197,1,0.564,191.269,106.798,1,0.086
TRAMMTQ12903CA4FE7,249.23383,0.168,11,0.356,-7.622,1,0.557,241.412,215.595,3,0.165
TRAMMDM128F425EAA9,287.50322,0.0,6,0.945,-6.748,1,0.574,253.376,85.964,4,0.845
TRAMMCH128F4241EBD,185.44281,0.0,4,0.449,-8.353,1,0.296,176.536,123.713,4,0.054
TRAMMVU128F9343E9B,199.18322,2.078,6,0.498,-14.497,0,0.476,196.406,98.128,4,1.0
TRAMMTK128F4279CD2,56.71138,0.408,11,0.467,-25.063,0,0.469,53.087,47.421,1,0.0
TRAMXPQ128F148B0C2,210.33751,0.256,2,1.0,-5.849,1,0.921,194.096,96.071,4,0.0
TRAMXJC128F428E68F,230.66077,0.363,2,0.413,-11.425,1,0.509,223.37,113.11,4,0.539
TRAMXIQ128F4246FAF,177.18812,0.0,10,0.315,-7.215,0,0.414,172.751,159.041,5,0.921
TRAMXWX128F424D76B,231.00036,0.0,9,0.683,-7.3,1,0.639,224.583,108.04,4,0.0
TRAMXGR128E07822CC,214.7522,0.0,7,0.523,-18.146,1,0.653,207.163,153.08,4,0.765
TRAMXVR128F92EE43B,270.39302,0.0,1,0.521,-4.411,1,0.378,270.393,0.0,7,0.745
TRAMXNY128F92F84F4,405.002,0.0,11,0.029,-6.103,0,0.047,399.366,130.03,4,0.119
TRAMXVY128F930558B,577.48853,0.0,11,0.477,-7.972,0,0.432,562.561,127.983,4,0.478
TRAMXNX128F4281619,233.40363,0.0,4,0.0,-16.618,0,0.199,226.754,76.731,3,0.454
TRAMXOD128F9306E6D,232.72444,0.0,6,0.225,-8.073,0,0.405,232.724,95.039,4,1.0
TRAMXVY128F931C1EF,162.0371,0.282,7,0.136,-15.733,1,0.594,153.426,89.102,4,0.605
TRAMXDO128E0798C6A,278.96118,1.088,8,0.0,-5.688,1,0.0,260.836,120.464,4,0.651
TRAMEBP12903CD7EEA,173.92281,0.147,7,0.401,-20.055,1,0.486,159.73,41.945,4,0.373
TRAMEQB128F42710BB,956.60363,5.573,0,0.151,-18.628,0,0.248,879.694,47.794,1,0.0
TRAMENF128F429F999,165.85098,0.409,9,0.897,-16.855,1,0.671,155.713,107.669,1,0.08
TRAMEED128F42325DF,284.73424,0.0,10,0.335,-5.807,0,0.357,280.375,161.353,4,0.026
TRAMEVZ128F4280A16,363.36281,0.0,2,0.434,-7.856,1,0.462,363.363,163.692,4,0.183
TRAMEUN128F93433AB,159.42485,0.311,5,0.932,-13.873,1,0.83,152.985,104.618,3,1.0
TRAMEPV128F425DE26,210.59873,0.0,5,0.589,-12.647,1,0.434,206.263,199.762,1,0.0
TRAMERT128F92EBE2D,155.16689,0.0,10,0.298,-6.703,0,0.401,153.02,174.005,4,0.0
TRAMETQ128F426CB63,283.27138,1.199,10,0.071,-16.481,1,0.248,258.798,107.005,5,0.602
TRAMEDG128E07933F4,269.81832,0.196,9,0.65,-11.136,1,0.539,266.095,150.567,4,1.0
TRAMESI128F93509F7,220.36853,2.415,4,0.371,-4.58,1,0.42,212.822,120.008,4,1.0
TRAMEEC128F9307A54,351.34649,0.0,7,0.467,-12.492,1,0.34,332.632,101.849,4,0.612
TRAMEXS128F427FFAE,167.65342,0.0,7,0.732,-8.999,1,0.765,167.653,190.485,4,1.0
TRAMEEO128F1462296,241.37098,0.229,8,0.752,-4.999,0,0.59,235.59,105.201,4,0.536
TRAMEEM128F425C4D6,217.67791,2.485,2,0.003,-8.123,1,0.188,212.631,87.533,5,0.115
TRAMNPV128F932AC6D,109.03465,0.314,0,0.103,-17.471,1,0.522,98.511,108.718,4,0.609
TRAMNQJ128F1456E04,211.30404,0.156,10,0.004,-5.108,1,0.231,201.015,86.979,4,0.82
TRAMNUL128F92DFD82,346.25261,0.0,7,0.72,-7.523,1,0.718,321.596,134.909,3,0.817
TRAMNAO128F92FACF2,173.322,0.206,1,0.385,-7.933,0,0.485,163.985,127.373,4,0.0
TRAMNDH128F425C33D,205.84444,0.299,7,0.779,-11.54,1,0.888,191.321,131.724,4,0.0
TRAMNFT128F9316759,336.43057,0.141,6,0.579,-7.0,1,0.608,334.251,104.171,4,1.0
TRAMNJB128F92EFDC7,210.85995,0.119,7,0.422,-6.676,0,0.568,205.247,112.795,4,0.381
TRAMNVF128F92E6392,133.95546,0.0,0,0.398,-6.013,1,0.349,128.377,95.971,4,0.637
TRAMNGQ128F92F56EE,237.08689,5.439,2,0.006,-13.846,0,0.411,230.359,136.964,4,0.664
TRAMNVF128F92DE562,160.7571,0.351,2,0.523,-7.667,1,0.503,153.136,111.802,3,1.0
TRAMNIE128F92ECFDD,496.06485,0.0,7,0.668,-6.466,1,0.768,486.243,138.012,4,0.0
TRAMNDO128F9315128,163.05587,0.351,9,0.39,-10.829,0,0.494,146.907,120.203,1,0.0
TRAMNUT128F14B07A9,171.78077,0.154,1,0.671,-7.517,1,0.705,165.291,120.026,4,0.55
TRAXTTX128F9301092,176.37832,0.659,9,0.592,-14.4,1,0.503,169.79,94.624,1,0.0
TRAXTQS128F428AC41,438.88281,0.0,1,0.758,-16.553,1,0.606,432.257,97.521,3,0.388
TRAXTPZ12903CBCCB8,456.82893,0.061,10,0.324,-12.062,0,0.635,438.898,131.995,4,0.334
TRAXTDT128F4243F22,204.32934,0.212,0,0.185,-8.336,1,0.178,195.564,109.681,3,0.63
TRAXTAM12903CF3556,121.75628,0.764,0,0.309,-26.288,1,0.49,107.758,70.806,4,0.278
TRAXTXU128F42665F9,191.9473,0.0,0,0.78,-3.423,1,0.725,187.606,153.145,4,0.0
TRAXTSU128F4241835,286.27546,0.0,8,0.257,-10.439,0,0.383,286.275,142.98,4,0.383
TRAXTAU128F930A7EF,58.30485,0.0,7,0.74,-5.225,1,0.871,55.391,179.832,1,0.0
TRAXRAA128F931DFC4,245.62893,0.0,6,0.369,-11.574,1,0.481,237.018,110.226,4,0.79
TRAXRSK128F42B44D2,247.58812,0.0,10,0.438,-8.512,1,0.54,229.262,121.524,4,0.468
TRAXRGF128F930A59F,114.52036,0.0,7,0.178,-8.649,1,0.469,107.99,104.487,4,0.443
TRAXRLL12903D02559,92.23791,0.0,7,0.361,-7.228,1,0.473,92.238,138.796,4,0.819
TRAXRQZ128F4285FE5,209.44934,0.647,11,0.034,-13.35,1,0.414,201.944,37.859,4,0.0
TRAXRHD12903CF0EAB,353.95873,0.0,11,0.549,-4.388,1,0.431,346.964,149.14,4,0.554
TRAXRWA128F42464CD,91.19302,0.0,8,1.0,-13.234,1,0.933,91.193,108.826,1,0.0
TRAXRUB128F92DF1CF,153.44281,2.421,1,0.044,-5.144,1,0.159,149.589,133.353,5,0.711
TRAXRRI128F93610C3,325.14567,0.535,0,0.953,-8.677,0,0.84,307.217,89.638,4,0.0
TRAXRPG12903CEDD73,285.85751,0.293,2,0.158,-5.608,1,0.366,279.731,173.919,4,0.136
TRAXRLN128F425C047,189.36118,3.529,4,0.568,-9.774,1,0.532,185.452,112.78,4,0.322
TRAXBFN12903C9D50E,292.98893,0.0,0,0.022,-5.036,1,0.293,285.571,173.903,4,0.0
TRAXBVE128F932BD11,105.42975,0.0,8,0.07,-6.5,1,0.309,105.43,93.161,4,0.435
TRAXBUJ128F4247432,289.30567,0.461,3,0.449,-6.569,0,0.311,285.559,124.152,4,0.847
TRAXBZR12903CDCA82,184.08444,5.079,4,0.0,-7.162,0,0.017,175.502,126.103,4,0.26
TRAXBKH128F9343764,259.16036,2.548,2,0.356,-13.013,0,0.537,243.682,111.217,4,0.062
TRAXBJX128F428A6A9,254.1971,2.961,3,0.637,-18.119,1,0.532,250.358,64.796,1,0.543
TRAXBYL128F92DA505,177.13587,0.0,2,0.936,-4.6,1,0.778,169.657,93.749,3,0.647
TRAXBUC128F1469548,72.77669,0.0,2,0.0,-41.691,1,0.0,67.663,33.009,1,0.0
TRAXBLJ128F92EEBB1,288.60036,0.25,1,0.441,-19.744,0,0.592,283.864,86.903,5,0.545
TRAXBLT128F42A2099,107.93751,0.171,8,0.673,-9.394,1,0.627,101.117,157.699,1,0.034
TRAXBKM128F14A5885,159.16363,0.647,10,0.529,-18.148,0,0.615,154.854,172.221,5,0.856
