track_id,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,genre
TRAOMIC128F92F2B0B,130.01098,0.316,8,0.762,-23.581,0,0.764,120.581,120.446,4,0.876,3
TRADWEL128E078BE94,238.28853,2.165,2,0.873,-11.4,1,0.73,228.258,138.732,5,0.86,3
TRALLQX12903CD838C,278.7522,0.479,7,0.918,-9.399,1,0.614,266.652,160.976,4,0.0,3
TRAUJEB128F4240FD4,200.12363,0.376,10,0.576,-18.896,1,0.5,185.481,118.596,1,0.0,3
TRAYITB128F145EF28,138.39628,0.293,10,0.636,-21.304,0,0.559,132.667,83.219,4,0.0,3
TRBABJK128F93330A6,345.5473,0.0,5,0.463,-15.525,0,0.463,335.099,171.99,7,1.0,3
TRAUDIU128F933AD92,307.80036,2.932,5,1.0,-17.336,1,0.878,291.933,68.479,5,0.875,3
TRABJAG128F9308636,352.57424,0.34,9,0.123,-13.456,0,0.0,336.283,95.633,1,0.0,3
TRAAQFC128F425ED83,235.80689,0.131,10,0.391,-9.716,0,0.316,235.807,101.03,4,0.58,3
TRAVEKB128F9321D0B,473.49506,0.0,5,0.203,-17.276,1,0.042,421.268,115.405,1,0.737,3
TRALPJJ128F9311763,325.66812,0.0,11,0.496,-12.861,0,0.322,318.375,176.18,4,0.0,3
TRAJLGV128F4232684,282.09587,0.0,10,0.765,-25.038,1,0.707,267.825,128.251,1,0.0,3
TRAFSQP128F424C04F,128.93995,0.728,8,0.411,-16.683,1,0.501,125.19,206.454,4,0.148,3
TRAYHUO128F42222C2,330.37016,0.0,0,0.284,-7.335,1,0.454,321.707,108.023,3,0.826,3
TRBHKDM128F145BD15,598.62159,5.579,1,0.344,-21.781,1,0.372,593.508,106.932,4,0.486,3
TRAPNQA128F1498B56,373.41995,0.462,7,0.48,-23.149,1,0.571,360.67,200.199,7,1.0,3
TRAQMNQ128F4250FD8,242.83383,0.0,2,0.253,-19.173,1,0.483,232.594,75.297,5,0.83,3
TRAZZON128F930D2DC,270.75873,0.241,5,0.143,-24.669,1,0.218,264.533,74.255,1,0.338,3
TRAFNVU128F932361A,175.25506,0.531,8,0.559,-17.186,1,0.471,167.056,84.894,5,0.369,3
TRAGOEW128F427A209,172.43383,0.932,2,1.0,-18.054,1,0.801,166.922,115.798,1,0.0,3
TRANCCR12903C9CF6B,103.18322,0.0,1,0.29,-18.276,1,0.7,100.92,63.621,1,1.0,3
TRABBTA128F933D304,338.23302,0.0,8,0.262,-15.672,1,0.388,323.111,231.867,4,0.655,3
TRADYKK12903D07753,274.12853,0.235,7,0.382,-14.157,1,0.57,256.546,107.412,4,0.336,3
TRAJLNF128F422658C,214.30812,4.383,9,0.798,-10.304,1,0.408,207.906,171.463,4,0.815,3
TRAGQQK128F42561AB,309.52444,0.241,2,0.239,-18.581,0,0.303,297.001,84.853,1,0.094,3
TRBCTSB128F931D570,231.00036,0.0,2,0.37,-10.841,0,0.473,227.706,141.508,4,0.0,3
TRAAWUM128F426009A,431.64689,0.738,11,0.191,-14.621,0,0.366,421.97,106.219,1,0.0,3
TRBBYGX12903CEF0BC,280.2673,0.508,7,0.667,-8.034,1,0.476,271.099,195.995,7,0.387,3
TRBESDU128F4277813,350.64118,0.113,7,0.615,-21.339,0,0.327,335.256,132.888,3,0.318,3
TRACJVF128F92D2DB3,156.42077,0.908,5,0.132,-11.459,0,0.21,150.291,89.995,5,1.0,3
TRBICPL128F9303BB0,243.43465,0.345,7,0.768,-8.864,1,0.657,227.515,216.557,7,1.0,3
TRAGCDN128F932855A,292.5971,2.235,6,0.789,-18.473,1,0.893,285.379,71.608,1,0.216,3
TRADFSY128F9309CB6,312.65914,0.183,0,0.763,-20.302,1,0.737,300.472,103.077,3,1.0,3
TRAIWSR128F42222BC,224.86159,0.0,9,0.573,-6.769,0,0.382,209.34,106.01,4,0.942,3
TRACWCG128F9344150,285.3873,3.019,2,0.014,-17.057,1,0.319,264.452,116.423,3,0.686,3
TRABZQU128F92ECDEF,193.35791,0.241,9,0.244,-10.844,0,0.255,189.579,137.941,4,0.201,3
TRALNDQ128F930DB3A,220.15955,2.392,7,0.314,-14.837,0,0.324,211.586,55.233,4,1.0,3
TRANNLE128E07871BF,243.1473,0.362,10,0.146,-21.361,0,0.504,219.22,93.394,4,0.0,3
TRANMJW128F92D944A,372.37506,2.786,5,0.599,-11.951,0,0.633,367.276,111.985,7,0.559,3
TRATWHC128F42644DA,197.51138,0.189,1,0.556,-9.825,1,0.138,189.544,92.643,4,0.805,3
TRAIUKU128F4283C82,618.23955,0.16,3,0.164,-13.61,1,0.496,607.33,131.292,4,0.464,3
TRBDXOD128F422C47B,1.2273,0.0,0,0.0,-29.106,1,0.0,1.227,0.0,3,0.0,3
TRATITX128F4245C6D,426.00444,0.0,7,0.0,-16.181,0,0.074,412.909,67.598,5,0.752,3
TRAJLIV128F42882D8,670.04036,0.0,2,0.426,-15.469,1,0.479,670.04,144.737,4,0.278,3
TRAHSTL128F931708D,265.58649,0.0,4,0.662,-8.723,1,0.431,261.149,93.001,4,0.601,3
TRAROHB128F145CD83,483.39546,0.571,9,0.639,-33.045,0,0.58,457.189,70.256,3,0.31,3
TRAPQSY12903CF53D1,277.7073,0.554,9,0.602,-8.238,0,0.319,271.755,85.009,4,0.047,3
TRAZVSQ12903CF4EBE,164.77995,0.646,0,0.442,-15.339,1,0.355,161.071,121.611,5,0.867,3
TRBFWVA128F42265AD,263.81016,0.0,2,0.605,-14.048,1,0.769,240.599,121.379,4,0.018,3
TRBAAOT128F4261A18,364.64281,2.241,0,0.333,-17.67,1,0.326,357.193,60.882,1,0.0,3
TRAKNPA128F4238BCC,295.02649,0.336,2,0.506,-11.878,0,0.495,280.944,180.191,3,0.433,3
TRBCPKL128F42A97A4,274.1024,0.0,0,0.413,-10.03,1,0.465,263.68,152.077,5,0.57,3
TRBAKNI128F4263626,463.38567,0.815,8,0.564,-22.226,1,0.512,458.49,119.092,4,0.0,3
TRASXOW12903CB7528,384.15628,0.149,10,0.249,-14.153,1,0.189,371.978,95.938,1,0.018,3
TRAWJYM12903CF5692,262.76526,0.183,2,0.453,-7.882,1,0.616,252.61,99.99,4,0.913,3
TRAGURD12903CF497F,227.47383,0.183,8,0.343,-7.884,1,0.461,209.74,109.963,4,1.0,3
TRAWRHQ128F1495E6B,157.67465,0.0,9,0.015,-16.892,0,0.207,152.689,155.792,1,0.0,3
TRAKFCE128F93081A9,579.13424,0.0,2,0.62,-17.112,1,0.554,579.134,140.608,4,0.0,3
TRASAVA128F9309D08,212.84526,0.194,7,0.566,-18.854,1,0.429,210.286,98.501,7,0.893,3
TRAMGZR128F429AF94,121.20771,0.166,10,0.172,-11.345,1,0.297,115.252,95.514,4,0.632,3
TRAMIXD128F42981CA,511.21587,2.258,1,0.162,-17.68,1,0.202,506.131,134.83,4,0.804,3
TRAYPEF128F421F58B,171.59791,0.427,3,0.706,-9.612,1,0.608,161.495,123.816,4,0.484,3
TRAZDHN12903CB7532,393.63873,0.299,4,0.339,-14.232,0,0.38,381.933,76.425,4,0.541,3
TRBADGD128F427D654,44.59057,0.52,0,0.209,-15.406,1,0.402,44.591,86.826,1,0.0,3
TRARWMG128F933667C,257.30567,0.299,0,0.368,-16.945,1,0.653,248.471,110.096,4,0.207,3
TRBCVWC128F4269F8B,46.00118,0.601,6,0.129,-17.165,0,0.472,46.001,118.183,1,0.0,3
TRAEJAC128F427FBDE,270.21016,0.142,9,0.0,-7.284,1,0.076,251.542,135.87,4,0.502,3
TRARATE128F92FE56A,358.89587,2.212,5,0.02,-5.613,1,0.596,351.434,123.96,5,0.495,3
TRABAIO128F42938F9,236.93016,1.054,0,0.242,-8.041,1,0.555,221.518,89.865,4,0.879,3
TRAWHKB12903C9A7E6,711.70567,0.125,7,0.61,-13.186,1,0.515,698.009,108.407,3,0.705,3
TRABIEL128F931E1F2,280.13669,0.148,0,1.0,-13.078,1,0.632,270.501,125.147,4,0.898,3
TRASKLF128F42946DE,326.60853,0.196,2,0.516,-14.43,0,0.594,313.406,131.936,4,0.0,3
TRAYABO128F42957C9,177.47546,0.493,3,0.323,-16.017,0,0.375,165.901,141.743,3,0.373,3
TRAVPYA128F92D944F,339.80036,0.496,0,0.222,-13.462,1,0.564,336.231,125.648,4,0.689,3
TRAAZQF128F4285BC3,252.57751,0.0,0,0.194,-7.605,0,0.072,252.577,75.955,5,0.866,3
TRAAQWF128F92D1AAD,286.14485,0.485,9,0.206,-24.597,0,0.323,271.946,169.775,3,0.1,3
TRBBGEG128F425CEDD,273.05751,0.0,0,1.0,-14.299,0,0.522,258.635,88.796,4,0.693,3
TRACSFC12903CEAF33,260.38812,2.003,7,0.598,-14.51,1,0.656,251.315,100.006,4,0.116,3
TRAEIDZ128F42658BC,266.60526,4.795,0,0.397,-14.818,0,0.618,258.67,61.018,1,0.273,3
TRAOSFC128F42618F6,251.76771,0.142,0,0.466,-6.131,1,0.314,248.053,138.408,1,0.025,3
TRAFMNM128F4251008,197.22404,0.0,0,0.0,-23.549,1,0.0,188.714,176.279,4,0.209,3
TRAJFCC12903CC55AD,180.00934,0.612,7,0.057,-10.702,1,0.481,173.25,146.24,1,0.0,4
TRAKUKL128F4295046,317.36118,0.618,2,1.0,-11.88,1,0.631,299.514,163.922,4,0.7,4
TRASGOE128F42328B4,254.1971,5.114,10,0.645,-5.764,0,0.665,249.243,120.01,4,0.04,4
TRAFFIW128F4236391,168.12363,0.138,5,0.61,-14.058,0,0.638,153.734,94.994,1,0.0,4
TRAERFO128F1481BBE,174.54975,0.107,2,0.835,-12.209,1,0.783,167.189,115.781,4,0.0,4
TRAFJVI128F428FA50,192.20853,0.0,4,0.645,-7.012,0,0.478,188.349,141.681,4,0.55,4
TRALERB128F4243938,318.56281,0.223,2,0.792,-10.11,0,0.793,313.162,117.766,1,0.0,4
TRBGNAF128F9339532,127.05914,0.165,7,0.283,-5.454,1,0.443,127.059,105.434,4,0.0,4
TRAIGTJ128F425D552,241.57995,0.27,2,0.532,-3.892,1,0.568,227.875,156.029,4,0.838,4
TRAUPSV128F427B621,207.82975,0.136,0,0.399,-6.399,1,0.419,202.664,216.023,1,0.0,4
TRBBHWG128F4249F32,370.75546,0.146,5,0.763,-8.036,1,0.604,365.035,219.131,7,1.0,4
TRBAPCS128F422C38B,207.04608,0.084,10,0.439,-6.61,0,0.534,202.24,106.689,4,1.0,4
TRALPHD128F428A7B1,221.64853,0.104,7,0.415,-6.693,1,0.227,213.693,206.637,4,0.0,4
TRABONG128EF36206F,183.43138,0.0,0,0.77,-9.718,1,0.656,180.495,85.878,5,0.96,4
TRARAZI128F427F3B4,209.47546,0.259,9,0.467,-16.079,1,0.517,196.836,196.52,3,1.0,4
TRAHZFI128F92C21D6,289.12281,0.0,1,0.891,-3.628,0,0.738,279.8,143.855,4,0.589,4
TRANCSE128F93044F1,409.99138,0.0,6,0.117,-7.936,0,0.312,401.125,87.054,5,1.0,4
TRADTQJ128F9340624,343.562,3.158,4,0.468,-11.947,0,0.429,332.806,104.521,4,0.244,4
TRABVAR128F421CFCB,281.41669,0.148,7,0.602,-5.799,1,0.501,276.364,197.458,4,0.0,4
TRAIEYP12903CEAF17,224.522,0.343,1,0.712,-6.648,1,0.556,205.276,126.291,7,1.0,4
TRAKFPX128F4235FEF,220.78649,0.27,8,0.081,-11.079,0,0.462,212.84,60.159,4,0.537,4
TRBFMFO128F421BFD4,204.85179,0.119,8,0.594,-6.682,1,0.426,186.694,126.956,4,0.343,4
TRAHRQI128F422BF78,214.17751,0.183,2,0.196,-6.453,1,0.559,210.483,103.548,4,0.41,4
TRAUKJZ128F9335412,193.802,0.0,0,0.831,-6.01,1,0.825,193.802,104.387,4,0.0,4
TRAQXOQ128F93228A9,189.57016,0.171,11,0.099,-12.485,0,0.225,185.765,177.281,1,0.0,4
TRAPHDJ128F147CA17,253.28281,0.0,2,0.468,-6.504,0,0.635,239.752,95.993,5,0.918,4
TRAVMUT128F92F9857,319.26812,0.231,4,0.522,-15.813,0,0.408,311.763,128.808,5,0.687,4
TRALAZG128F93170BF,183.64036,0.144,7,0.779,-12.055,0,0.639,170.04,123.278,3,0.563,4
TRAPTMB12903CDA80E,299.93751,0.0,5,0.046,-3.533,1,0.18,295.573,205.885,4,0.0,4
TRAAKQS128F4224DE1,192.44363,0.485,5,0.084,-10.229,1,0.405,178.66,236.006,4,0.761,4
TRBGXZU128F4255D4F,171.80689,0.479,2,0.609,-9.486,1,0.608,171.807,94.937,4,0.438,4
TRAVJDB128F93305EB,232.48934,0.195,2,0.0,-4.286,1,0.0,226.075,110.016,4,1.0,4
TRASPAO12903CEAF4C,177.31873,0.0,3,0.107,-8.404,0,0.335,177.319,99.494,4,0.785,4
TRAKCWC128F4271E34,290.08934,0.0,8,0.758,-7.136,1,0.655,283.667,153.316,4,0.334,4
TRAHEQC128F42153D6,279.24853,3.849,0,0.711,-6.213,1,0.656,264.806,124.008,4,0.999,4
TRACBRM128F425C2C3,148.00934,0.427,9,0.265,-13.607,1,0.426,144.451,112.071,4,0.813,4
TRAQYSF128F425D3D8,183.562,0.37,7,0.712,-10.295,1,0.656,177.331,104.055,4,0.0,4
TRBGNLU128F4221FF2,264.07138,0.229,1,0.361,-5.878,1,0.583,259.065,80.672,7,0.638,4
TRBFMZP128F1490058,162.61179,0.153,9,0.497,-6.419,1,0.341,152.317,107.741,1,0.0,4
TRATCOE128F145F694,232.80281,0.235,10,0.828,-8.573,1,0.512,221.739,85.772,7,0.547,4
TRAZAAA128F149040E,185.12934,0.38,9,0.868,-8.35,1,0.777,177.429,83.953,4,0.078,4
TRBATSC128F427D709,252.13342,2.479,3,0.073,-7.233,1,0.377,247.676,150.071,4,0.942,4
TRAOSRH12903CAE2DB,151.92771,0.0,0,0.328,-12.705,1,0.474,146.065,108.635,4,0.273,4
TRBDRIN128F9308ABF,267.31057,0.0,5,0.316,-11.947,1,0.49,258.659,128.48,1,0.452,4
TRBFFSW128F931DF21,359.65342,0.375,0,0.0,-4.523,1,0.209,356.02,99.882,1,0.463,4
TRASKSG12903CDA87C,335.22893,0.0,8,0.464,-6.39,1,0.348,331.674,138.367,1,0.0,4
TRAXMWV128F14612AB,240.3522,0.241,7,0.773,-5.933,1,0.647,228.641,89.981,4,0.089,4
TRAOMBK128F1495E45,413.07383,0.0,5,0.308,-10.999,1,0.354,400.178,82.815,3,1.0,4
TRBFJVT128F428F3B8,274.93832,0.368,4,0.401,-7.964,0,0.411,271.476,91.341,3,0.504,4
TRADDFC128F930EDBD,163.29098,0.332,5,0.755,-9.627,1,0.659,159.19,146.654,1,1.0,4
TRASIKR128F9308AD7,247.97995,0.194,8,0.038,-9.317,1,0.327,237.116,89.923,4,0.852,4
TRANCEY12903CF8C34,281.59955,0.156,9,0.627,-9.076,0,0.587,276.468,124.001,4,0.0,4
TRASYBF128F4249F28,418.53342,0.0,10,0.752,-7.616,0,0.642,394.797,105.75,4,0.352,4
TRAIRAL12903CCE808,280.45016,0.148,2,0.202,-3.087,1,0.327,278.03,188.502,1,0.0,4
TRAKDGR128F4294231,302.8371,6.037,9,0.659,-9.795,0,0.619,283.098,119.09,4,0.877,4
TRAPQLQ128F92DA284,196.12689,0.183,5,0.624,-12.209,1,0.413,193.347,94.815,4,0.411,4
TRAVEGQ128F92D94C4,179.40853,0.0,0,0.889,-9.546,1,0.882,175.624,122.405,4,0.973,4
TRAENOH128F933978A,262.37342,2.188,10,0.544,-11.291,1,0.445,262.373,129.047,4,0.651,4
TRACYHQ12903CCE804,288.83546,0.223,2,0.278,-2.968,1,0.194,286.076,200.534,4,0.0,4
TRBDIMX128F147A307,322.11546,0.409,4,0.175,-13.935,0,0.265,308.918,103.177,3,1.0,4
TRAVJXS128F931C380,288.39138,0.167,7,0.561,-6.311,1,0.527,281.519,192.021,7,0.22,4
TRAYSJV128F42733CE,181.86404,0.457,7,0.802,-8.196,1,0.619,174.62,112.442,3,1.0,4
TRAHAOP128F42AC92E,183.17016,0.27,3,0.343,-6.752,1,0.41,168.687,91.584,7,0.505,4
TRBDIKL128F42649B0,392.85506,0.331,5,0.407,-11.876,0,0.509,385.887,127.749,4,0.0,4
TRBFUPZ128F145DB81,251.61098,0.362,0,0.925,-13.327,1,0.562,242.277,106.847,4,1.0,4
TRAUNIH128F92F6365,340.53179,2.026,0,0.279,-16.265,1,0.493,328.197,125.262,4,0.0,4
TRAGGXK12903CDA84B,194.76853,0.15,2,0.579,-8.674,0,0.696,182.503,118.295,1,0.0,4
TRBCYYN128F4297CD5,215.2224,0.211,2,0.53,-10.41,0,0.589,202.385,98.185,4,0.76,4
TRAUVTO128F4297AA2,190.35383,0.183,2,0.081,-5.266,1,0.549,182.996,90.602,4,0.732,4
TRAXJOA128F93474E8,188.36853,0.078,11,0.339,-9.105,0,0.553,180.547,98.705,4,0.375,4
TRAMHFW128F4254303,292.12689,0.102,5,0.685,-8.491,0,0.894,284.909,175.43,4,0.864,4
TRAFJRJ128F932EC8C,211.74812,0.142,5,0.595,-5.184,1,0.481,199.848,216.196,7,0.0,4
TRAEFOU128F932105B,222.92853,0.0,11,0.266,-7.123,1,0.414,210.611,158.007,4,0.774,4
TRAXJQM128F42903F2,300.93016,0.253,9,0.378,-7.761,0,0.332,282.256,125.994,4,0.023,4
TRANPRZ128F92FD7B1,200.80281,0.394,11,0.654,-7.024,1,0.32,193.55,100.029,4,0.636,4
TRAHUCB128F930E732,200.28036,0.415,2,0.568,-9.437,1,0.738,196.261,84.81,4,0.589,4
TRATFXS128F93283D1,268.87791,0.372,5,0.368,-4.537,1,0.369,265.509,124.129,4,0.782,4
TRAGHKK128F93240D1,146.59873,0.549,7,0.063,-15.018,1,0.446,142.89,80.79,4,1.0,4
TRAKGWA128F9321155,218.04363,0.341,1,0.68,-11.689,1,0.691,195.245,169.105,3,1.0,4
TRAMXVR128F92EE43B,270.39302,0.0,1,0.521,-4.411,1,0.378,270.393,0.0,7,0.745,4
TRBHDJD128F4227A54,302.602,0.131,8,0.314,-6.572,1,0.436,299.561,153.251,3,0.924,4
TRAFHWP128F9333343,262.24281,0.218,0,0.423,-8.285,1,0.53,255.176,130.513,3,0.438,4
TRAWUUX128F426731A,460.48608,0.427,5,0.841,-6.846,1,0.792,451.826,90.861,4,0.473,4
TRAMWQG128F427BA3C,127.79057,0.113,7,0.268,-5.726,1,0.236,120.442,194.012,4,0.232,4
TRAGLEQ128F934055A,201.50812,0.34,7,0.309,-11.378,0,0.387,196.011,163.519,7,0.793,4
TRAYHSN128F427E065,143.62077,0.0,9,0.229,-16.21,1,0.279,134.571,172.326,7,0.567,4
TRAHLVW128F426684F,233.06404,0.253,2,0.636,-9.433,1,0.621,223.3,199.826,4,0.0,4
TRAGLSM128F42253BF,175.43791,0.287,4,0.146,-12.421,1,0.248,166.893,98.082,5,0.44,4
TRBFULU128F1486D18,181.39383,0.193,4,0.358,-9.735,0,0.406,181.394,212.401,7,0.006,4
TRAOXJM128F4261E07,225.17506,0.102,11,0.005,-7.572,1,0.19,222.36,90.971,4,0.207,4
TRBABRR128F427D982,251.03628,0.31,7,0.303,-8.539,1,0.566,241.72,136.846,4,0.663,4
TRAFTMA128F933A3D7,273.78893,0.328,4,0.285,-10.27,0,0.27,269.903,193.575,1,0.0,4
TRAJNFM128F42A625C,245.68118,0.148,3,0.725,-8.238,1,0.586,234.533,168.268,3,1.0,4
TRAKMUO128F4215890,263.81016,3.907,9,0.93,-7.06,1,0.756,255.28,141.22,4,0.0,4
TRAQLOD128F145EC9D,229.0673,0.409,0,0.667,-6.947,1,0.799,219.208,101.43,4,0.415,4
TRARZBR128F934715D,253.90975,0.107,9,0.385,-5.548,1,0.32,244.727,136.945,4,0.284,4
TRAMIOB128E078248C,221.1522,0.374,9,0.379,-10.381,1,0.626,208.904,106.955,4,0.0,4
TRAQMCM128F934CF43,176.5873,0.989,5,0.297,-10.317,1,0.281,169.268,103.166,7,0.143,4
TRBCJQW128F4253E5F,199.07873,0.113,4,0.744,-6.641,1,0.411,192.377,123.335,3,0.94,4
TRAZUZS128F4242F76,356.41424,0.0,8,0.493,-14.445,1,0.417,356.414,135.374,4,0.695,4
TRAWLYD128F42153D2,253.59628,2.746,11,0.427,-5.768,1,0.496,241.209,164.024,4,0.457,4
TRAFJUW128F427A988,267.67628,6.24,5,0.583,-10.96,1,0.326,260.946,176.349,4,0.236,4
TRBFAHS128F42804D6,161.93261,0.0,2,0.904,-7.8,1,0.839,156.357,98.713,4,0.613,4
TRAPVBP128F9308A86,263.6273,2.188,10,0.096,-15.182,1,0.358,254.729,137.486,4,0.676,4
TRABPJW128F147295E,216.86812,0.195,11,0.611,-13.774,0,0.4,206.954,179.575,1,0.0,4
TRAUZFR128F93381F4,137.482,0.52,7,0.631,-16.469,0,0.672,134.223,148.046,4,0.0,4
TRABNQN128F4271546,263.6273,0.409,5,0.762,-7.711,1,0.548,257.051,179.502,3,0.685,4
TRBCYHR128EF36208A,122.06975,0.0,4,0.598,-9.15,0,0.656,117.075,45.683,4,1.0,4
TRADGLP128F427A172,210.05016,0.554,7,0.203,-6.107,1,0.454,194.833,127.803,4,0.59,4
TRAMWOH12903CA8BA0,252.02893,0.345,9,0.88,-17.225,1,0.56,237.215,149.039,4,0.429,4
TRBCYJG128F93283CB,243.61751,0.363,9,0.568,-3.628,1,0.456,240.565,136.7,4,0.301,4
TRAXDFA128F427CCE7,254.40608,0.142,10,0.431,-4.201,0,0.414,251.728,99.968,4,1.0,4
TRBFVZZ128F92FD7B5,249.52118,0.061,3,0.369,-5.951,1,0.421,244.402,98.998,4,0.256,4
TRAUWIE128F92F6064,253.43955,0.0,7,0.365,-7.773,1,0.52,246.712,143.86,4,0.266,4
TRAEQTU12903CC55A2,178.46812,0.583,11,0.397,-13.805,0,0.41,170.44,179.587,1,0.0,4
TRADYJM128F427E05B,355.29098,0.422,9,0.69,-16.136,0,0.611,346.993,105.025,4,0.783,4
TRBHEQY128F4275F54,207.98649,0.334,2,0.26,-8.974,1,0.296,201.7,160.67,4,0.533,4
TRBDIPI128F4279185,182.41261,0.449,2,0.0,-15.716,0,0.0,170.98,99.352,3,0.636,4
TRAAADZ128F9348C2E,177.47546,0.282,8,0.643,-9.689,1,0.565,172.304,100.07,1,0.0,4
TRBESEX128F147BB13,279.53587,0.119,8,0.08,-5.852,1,0.42,276.544,129.962,4,0.334,4
TRBFGFF12903CF4183,164.33587,0.34,4,0.077,-6.231,1,0.435,156.52,105.976,4,1.0,4
TRBCWZZ128F930EDB0,202.34404,0.345,9,0.218,-8.622,1,0.375,198.246,101.438,1,0.0,4
TRANKYM128F428B7A4,218.67057,0.0,9,0.543,-6.505,0,0.503,209.676,109.35,4,0.374,4
TRANNES128F4277849,268.042,0.0,7,0.406,-5.801,1,0.363,255.652,202.153,4,0.578,4
TRBFVRE12903CC70CA,236.77342,0.0,9,0.587,-4.548,0,0.487,236.773,122.645,5,0.749,4
TRBADGN128F42AA534,207.62077,0.313,0,0.752,-5.116,1,0.546,188.575,96.002,5,1.0,4
TRAOJED128F42361E6,189.88363,0.427,7,0.679,-8.445,0,0.577,185.429,106.449,4,0.603,4
TRACMJP128F9349362,305.65832,0.125,4,0.576,-18.713,0,0.449,297.802,105.813,4,0.141,4
TRAKRHU128F92E7AA6,244.74077,0.201,0,0.509,-10.05,1,0.829,236.954,91.871,4,0.131,4
TRATOHB128F930270D,420.62322,0.0,10,0.726,-9.514,1,0.442,417.599,200.039,3,0.615,4
TRACFXL128F930B28B,307.35628,0.288,6,0.376,-7.769,0,0.49,295.753,135.982,4,0.865,4
TRATDDM128F93417AF,205.06077,0.0,8,0.449,-6.203,0,0.493,205.061,91.699,4,0.0,4
TRBBVYO128F146AEDC,261.32853,0.38,0,0.626,-13.435,1,0.564,256.139,88.947,4,0.566,4
TRAZNLT128F4264189,247.01342,0.759,10,0.966,-13.47,1,0.822,237.755,76.449,1,0.366,4
TRAUTAI128F4275F53,216.31955,0.264,9,0.771,-8.88,1,0.66,206.669,100.252,1,0.0,4
TRAIIRK128F934E1C0,203.20608,0.212,9,0.731,-9.062,0,0.425,196.627,97.667,1,0.0,4
TRAHNKH128F93426EC,278.17751,0.0,9,0.645,-3.638,1,0.5,271.906,62.78,5,0.298,4
TRBDGLL128F9343CD1,137.06404,0.27,10,0.627,-4.695,1,0.366,125.457,118.776,4,1.0,4
TRAOAPT128F426041F,209.10975,0.122,2,0.307,-8.28,1,0.476,190.845,107.233,4,0.794,4
TRAEHTT128F9303492,189.57016,0.16,0,0.674,-8.888,1,0.588,184.442,98.063,4,0.345,4
TRBIEHQ12903CB66CE,242.59873,0.0,0,0.518,-7.956,1,0.439,242.599,96.978,4,0.558,4
TRAJJIG128F1474EF0,249.25995,0.0,3,0.05,-6.57,1,0.338,242.486,115.005,4,0.669,4
TRAXHQZ128F4278712,212.61016,0.161,4,0.377,-7.111,1,0.383,207.697,123.149,3,1.0,4
TRANYAR12903CFF59B,239.46404,0.343,9,0.847,-10.511,1,0.693,227.451,138.561,1,0.193,4
TRAJFHV128F4274FC0,223.60771,0.229,5,0.791,-6.804,1,0.515,214.013,98.501,4,0.786,4
TRASRJQ128F9335405,156.47302,0.404,5,0.0,-9.059,1,0.266,149.031,119.949,7,0.818,4
TRADABC128F4274FCC,195.5522,0.147,0,0.666,-6.675,1,0.485,190.346,196.137,4,0.197,4
TRBGUUF128F9334B97,271.64689,0.0,7,0.355,-7.537,0,0.444,267.865,192.417,4,0.797,4
TRAREAP12903D09025,168.30649,0.0,7,0.027,-8.631,1,0.412,168.306,101.345,4,0.653,4
TRAEHTU128F93353E5,204.66893,0.252,8,0.31,-7.787,1,0.495,198.687,189.758,4,0.19,4
TRBCQWN12903CDA7EC,174.10567,0.0,5,0.504,-8.192,1,0.408,174.106,125.028,4,0.0,4
TRAKGCJ128F145D675,223.05914,0.29,0,0.619,-10.566,0,0.745,218.865,171.849,4,0.707,4
TRBBPSX128F93332EE,112.90077,0.16,9,0.19,-17.548,0,0.313,104.867,132.358,1,0.0,4
TRAQRSK128F4279043,274.99057,4.452,7,0.018,-13.592,1,0.295,263.657,93.008,4,0.728,4
TRAMYHK128F9348112,265.92608,0.374,2,0.917,-14.612,1,0.863,258.978,116.629,1,0.0,4
TRAUSQP128F4230490,242.75546,0.223,8,0.519,-8.588,1,0.553,237.621,84.751,7,0.561,4
TRADMAJ128F92F566E,239.67302,0.345,11,0.192,-3.593,1,0.476,233.146,99.995,4,0.549,4
TRAAFMS128F933AB23,246.69995,0.322,7,0.161,-9.603,1,0.205,224.049,112.903,4,1.0,4
TRBDKQX12903CAE132,188.65587,0.334,2,0.662,-10.449,1,0.532,177.093,110.411,4,0.69,4
TRASNJX128F4230E5E,223.60771,0.345,0,0.749,-8.436,1,0.775,215.679,103.198,4,0.961,4
TRAWLRK128F930F89B,169.82159,0.316,10,1.0,-8.985,1,0.529,166.847,97.874,4,0.653,4
TRAAILM128F93480BB,238.68036,0.386,5,0.458,-12.991,1,0.542,230.742,125.508,4,0.462,4
TRBGTPL128E0783C11,199.36608,0.229,0,0.65,-7.434,1,0.525,195.21,161.979,3,0.246,4
TRBDYKO128F423829E,152.31955,0.0,10,0.099,-14.02,1,0.339,145.043,116.045,4,0.854,4
TRBCKEI128F92FE542,242.9122,0.0,5,0.677,-25.63,1,0.557,224.624,145.099,7,0.68,4
TRAPIPG128F42521C6,213.41995,2.113,8,0.676,-6.04,1,0.59,208.155,88.772,3,0.934,4
TRAGEXW128F427A405,324.91057,0.0,2,0.152,-4.442,1,0.5,320.575,174.554,1,0.0,4
TRAZLHI128F427A408,329.97832,0.0,0,0.484,-5.569,1,0.524,326.049,203.419,4,0.003,4
